Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4|Avg_Accuracy_%
17|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|01|Grants to District Youth Service Establishments|466|Koppal|2204-00-196-1-01|Koppal|V|Data|Object-Head|79.58|86.10|86.10|28.65|100.0
17|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|01|Grants to District Youth Service Establishments|467|Vijayanagara|2204-00-196-1-01|Vijayanagara|V|Data|Object-Head|15.59|62.96|||100.0
17|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|01|Grants to District Youth Service Establishments|||2204-00-196-1-01|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|3452.95|3745.90|3745.90|1050.49|100.0
17|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|||2204-00-196-1-02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|V|Header|Detailed-Head|||||100.0
17|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|300|Lumpsum - ZP|2204-00-196-1-02|Lumpsum - ZP|V|Data|Object-Head||||400.00|100.0
17|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|401|Bengaluru (Urban)|2204-00-196-1-02|Bengaluru (Urban)|V|Data|Object-Head||||197.32|100.0
17|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|402|Bengaluru (Rural)|2204-00-196-1-02|Bengaluru (Rural)|V|Data|Object-Head||||124.04|100.0
17|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|403|Chitradurga|2204-00-196-1-02|Chitradurga|V|Data|Object-Head||||111.61|100.0
17|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|404|Kolar|2204-00-196-1-02|Kolar|V|Data|Object-Head||||105.61|100.0
17|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|405|Shivamogga|2204-00-196-1-02|Shivamogga|V|Data|Object-Head||||175.76|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|406|Tumakuru|2204-00-196-1-02|Tumakuru|V|Data|Object-Head||||153.04|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|407|Mysuru|2204-00-196-1-02|Mysuru|V|Data|Object-Head||||178.90|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|408|Chikkamagaluru|2204-00-196-1-02|Chikkamagaluru|V|Data|Object-Head||||165.32|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|409|Dakshina Kannada|2204-00-196-1-02|Dakshina Kannada|V|Data|Object-Head||||174.95|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|410|Hassan|2204-00-196-1-02|Hassan|V|Data|Object-Head||||124.76|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|411|Kodagu|2204-00-196-1-02|Kodagu|V|Data|Object-Head||||88.42|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|412|Mandya|2204-00-196-1-02|Mandya|V|Data|Object-Head||||133.32|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|413|Belagavi|2204-00-196-1-02|Belagavi|V|Data|Object-Head||||243.76|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|414|Vijayapura|2204-00-196-1-02|Vijayapura|V|Data|Object-Head||||224.18|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|415|Dharwad|2204-00-196-1-02|Dharwad|V|Data|Object-Head||||496.11|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|416|Uttara Kannada|2204-00-196-1-02|Uttara Kannada|V|Data|Object-Head||||157.29|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|417|Kalaburagi|2204-00-196-1-02|Kalaburagi|V|Data|Object-Head||||176.64|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|418|Ballari|2204-00-196-1-02|Ballari|V|Data|Object-Head||||202.71|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|419|Bidar|2204-00-196-1-02|Bidar|V|Data|Object-Head||||119.76|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|420|Raichur|2204-00-196-1-02|Raichur|V|Data|Object-Head||||134.90|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|421|Yadgiri|2204-00-196-1-02|Yadgiri|V|Data|Object-Head||||120.76|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|451|Davanagere|2204-00-196-1-02|Davanagere|V|Data|Object-Head||||155.32|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|452|Bengaluru South|2204-00-196-1-02|Bengaluru South|V|Data|Object-Head||||509.77|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|453|Chikkaballapura|2204-00-196-1-02|Chikkaballapura|V|Data|Object-Head||||91.45|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|456|Chamarajanagar|2204-00-196-1-02|Chamarajanagar|V|Data|Object-Head||||112.78|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|457|Udupi|2204-00-196-1-02|Udupi|V|Data|Object-Head||||94.02|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|461|Bagalkot|2204-00-196-1-02|Bagalkot|V|Data|Object-Head||||155.45|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|462|Gadag|2204-00-196-1-02|Gadag|V|Data|Object-Head||||132.88|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|463|Haveri|2204-00-196-1-02|Haveri|V|Data|Object-Head||||158.63|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|466|Koppal|2204-00-196-1-02|Koppal|V|Data|Object-Head||||110.09|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|467|Vijayanagara|2204-00-196-1-02|Vijayanagara|V|Data|Object-Head||||44.45|100.0
18|02|12|2204|Sports and Youth Services|00||196|Grants to District Youth Service Establishments|1|Grants to District Youth Service Establishments|02|Financial Assistance to Sports Persons, Organisation of Sports Meet and Rallies and Maintenance of Stadium|||2204-00-196-1-02|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|0.00|0.00|0.00|5574.00|100.0
19|02|12|2204|Sports and Youth Services|00||||||||||2204|Sports and Youth Services|V|Header|Major-Head|||||
19|02|12|2204|Sports and Youth Services|00||789|Development Action Plan for Scheduled Castes (DAPSC)|0||01|Schedule Caste Sub Plan|||2204-00-789-0-01|Development Action Plan for Scheduled Castes (DAPSC) / Schedule Caste Sub Plan|V|Header|Detailed-Head|||||100.0
19|02|12|2204|Sports and Youth Services|00||789|Development Action Plan for Scheduled Castes (DAPSC)|0||01|Schedule Caste Sub Plan|422|Schedule Caste Sub Plan|2204-00-789-0-01|Schedule Caste Sub Plan|V|Data|Object-Head|900.00|900.00|900.00||100.0
19|02|12|2204|Sports and Youth Services|00||789|Development Action Plan for Scheduled Castes (DAPSC)|0||01|Schedule Caste Sub Plan|||2204-00-789-0-01|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|900.00|900.00|900.00|0.00|100.0
19|02|12|2204|Sports and Youth Services|00||796|Development Action Plan for Scheduled Tribes (DAPST)|0||01|Tribal Sub Plan|||2204-00-796-0-01|Development Action Plan for Scheduled Tribes (DAPST) / Tribal Sub Plan|V|Header|Detailed-Head|||||100.0
19|02|12|2204|Sports and Youth Services|00||796|Development Action Plan for Scheduled Tribes (DAPST)|0||01|Tribal Sub Plan|423|Tribal Sub Plan|2204-00-796-0-01|Tribal Sub Plan|V|Data|Object-Head|300.00|300.00|300.00||100.0
19|02|12|2204|Sports and Youth Services|00||796|Development Action Plan for Scheduled Tribes (DAPST)|0||01|Tribal Sub Plan|||2204-00-796-0-01|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|300.00|300.00|300.00|0.00|100.0
19|02|12|2204|Sports and Youth Services|00||911|Deduct Recoveries of Over Payment|0||00|Deduct - Recoveries|||2204-00-911-0-00|Deduct Recoveries of Over Payment / Deduct - Recoveries|V|Header|Detailed-Head|||||100.0
19|02|12|2204|Sports and Youth Services|00||911|Deduct Recoveries of Over Payment|0||00|Deduct - Recoveries|364|Deduct - Recoveries|2204-00-911-0-00|Deduct - Recoveries|V|Data|Object-Head|-0.52||||100.0
19|02|12|2204|Sports and Youth Services|00||911|Deduct Recoveries of Over Payment|0||00|Deduct - Recoveries|||2204-00-911-0-00|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|-0.52|0.00|0.00|0.00|100.0
19|02|12|2204|Sports and Youth Services|00||911|Deduct Recoveries of Over Payment|0||04|Deduct Recovery of Over Payment of Previous years-ZP|||2204-00-911-0-04|Deduct Recovery of Over Payment of Previous years-ZP|V|Header|Detailed-Head|||||100.0
19|02|12|2204|Sports and Youth Services|00||911|Deduct Recoveries of Over Payment|0||04|Deduct Recovery of Over Payment of Previous years-ZP|261|Inter Account Transfers|2204-00-911-0-04|Inter Account Transfers|V|Data|Object-Head||-852.40|-852.40|-2006.31|100.0
19|02|12|2204|Sports and Youth Services|00||911|Deduct Recoveries of Over Payment|0||04|Deduct Recovery of Over Payment of Previous years-ZP|||2204-00-911-0-04|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|0.00|-852.40|-852.40|-2006.31|100.0
19|02|12|2204|Sports and Youth Services|00||||||||||2204|2204 - ಜುಮ್ಲಾ Total :|V|Total|Major-Head|15599.06|16341.37|16534.26|16377.39|
20|02|12|3053|Civil Aviation|80||||||||||3053|Civil Aviation|V|Header|Major-Head|||||
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School|||3053-80-003-0-01|Govt Flying School|V|Header|Detailed-Head|||||100.0
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School|002|Basic Pay|3053-80-003-0-01|Basic Pay|V|Data|Object-Head||30.00|38.11|43.00|100.0
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School|003|Basic Pay-Staff|3053-80-003-0-01|Basic Pay-Staff|V|Data|Object-Head|23.97||||100.0
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School|004|Interim Relief|3053-80-003-0-01|Interim Relief|V|Data|Object-Head|1.22||||100.0
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School|011|Dearness Allowance|3053-80-003-0-01|Dearness Allowance|V|Data|Object-Head|4.82|7.00|7.00|11.00|100.0
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School|014|Other Allowance|3053-80-003-0-01|Other Allowance|V|Data|Object-Head|5.33|8.00|8.00|10.00|100.0
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School|015|Subsidiary Expenses|3053-80-003-0-01|Subsidiary Expenses|V|Data|Object-Head||1.00|1.00|1.00|100.0
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School|020|Medical Allowance|3053-80-003-0-01|Medical Allowance|V|Data|Object-Head|0.18||||100.0
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School|021|Reimbursement of Medical Expenses|3053-80-003-0-01|Reimbursement of Medical Expenses|V|Data|Object-Head|1.39|3.00|3.00|3.00|100.0
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School|034|Contract/Outsource|3053-80-003-0-01|Contract/Outsource|V|Data|Object-Head|124.06|143.10|143.10|197.15|100.0
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School|050|Office Expenses|3053-80-003-0-01|Office Expenses|V|Data|Object-Head||1.00|1.00|1.00|100.0
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School|051|General Expenses|3053-80-003-0-01|General Expenses|V|Data|Object-Head|5.86|15.00|15.00|15.00|100.0
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School|052|Telephone Charges|3053-80-003-0-01|Telephone Charges|V|Data|Object-Head|0.21||||100.0
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School|071|Building Expenses|3053-80-003-0-01|Building Expenses|V|Data|Object-Head|0.26|4.00|4.00|4.00|100.0
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School|180|Machinery and Equipments|3053-80-003-0-01|Machinery and Equipments|V|Data|Object-Head|49.76||||100.0
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School|195|Transport Expenses|3053-80-003-0-01|Transport Expenses|V|Data|Object-Head|6.09|58.07|58.07|56.95|100.0
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School|200|Maintenance Expenditure|3053-80-003-0-01|Maintenance Expenditure|V|Data|Object-Head|304.64|400.00|400.00|400.00|100.0
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School|221|Materials and Supplies|3053-80-003-0-01|Materials and Supplies|V|Data|Object-Head|1.75|5.00|5.00|5.00|100.0
20|02|12|3053|Civil Aviation|80||003||0||01|Govt Flying School||||ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|529.54|675.17|683.28|747.10|100.0
20|02|12|3053|Civil Aviation|80||||||||||3053|3053 - ಜುಮ್ಲಾ Total :|V|Total|Major-Head|529.54|675.17|683.28|747.10|
21|02|12|4202|Capital Outlay on Education, Sports, Art and Culture|03||||||||||4202|Capital Outlay on Education, Sports, Art and Culture|V|Header|Major-Head|||||
21|02|12|4202|Capital Outlay on Education, Sports, Art and Culture|03||001||0||01|Equipment Purchases- Govt Flying School|||4202-03-001-0-01|Equipment Purchases- Govt Flying School|V|Header|Detailed-Head|||||100.0
21|02|12|4202|Capital Outlay on Education, Sports, Art and Culture|03||001||0||01|Equipment Purchases- Govt Flying School|180|Machinery and Equipments|4202-03-001-0-01|Machinery and Equipments|V|Data|Object-Head||100.00|100.00|100.00|100.0
21|02|12|4202|Capital Outlay on Education, Sports, Art and Culture|03||001||0||01|Equipment Purchases- Govt Flying School|||4202-03-001-0-01|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|0.00|100.00|100.00|100.00|100.0
21|02|12|4202|Capital Outlay on Education, Sports, Art and Culture|03||102||0||01|Construction of State Level Stadiums|||4202-03-102-0-01|Construction of State Level Stadiums|V|Header|Detailed-Head|||||100.0
21|02|12|4202|Capital Outlay on Education, Sports, Art and Culture|03||102||0||01|Construction of State Level Stadiums|132|Other Capital Expenses|4202-03-102-0-01|Other Capital Expenses|V|Data|Object-Head|3445.52|3500.00|3500.00|3500.00|100.0
21|02|12|4202|Capital Outlay on Education, Sports, Art and Culture|03||102||0||01|Construction of State Level Stadiums|||4202-03-102-0-01|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|3445.52|3500.00|3500.00|3500.00|100.0
21|02|12|4202|Capital Outlay on Education, Sports, Art and Culture|03||102||0||03|Construction of Stadiums and Playgrounds|||4202-03-102-0-03|Construction of Stadiums and Playgrounds|V|Header|Detailed-Head|||||100.0
21|02|12|4202|Capital Outlay on Education, Sports, Art and Culture|03||102||0||03|Construction of Stadiums and Playgrounds|132|Other Capital Expenses|4202-03-102-0-03|Other Capital Expenses|V|Data|Object-Head||150.00|150.00|150.00|100.0
21|02|12|4202|Capital Outlay on Education, Sports, Art and Culture|03||102||0||03|Construction of Stadiums and Playgrounds|180|Machinery and Equipments|4202-03-102-0-03|Machinery and Equipments|V|Data|Object-Head||600.00|600.00|600.00|100.0
21|02|12|4202|Capital Outlay on Education, Sports, Art and Culture|03||102||0||03|Construction of Stadiums and Playgrounds|386|Purchase/Construction of Buildings|4202-03-102-0-03|Purchase/Construction of Buildings|V|Data|Object-Head|4999.17|6250.00|6250.00|6500.00|100.0
21|02|12|4202|Capital Outlay on Education, Sports, Art and Culture|03||102||0||03|Construction of Stadiums and Playgrounds|||4202-03-102-0-03|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|4999.17|7000.00|7000.00|7250.00|100.0
21|02|12|4202|Capital Outlay on Education, Sports, Art and Culture|03||||||||||4202|4202 - ಜುಮ್ಲಾ Total :|V|Total|Major-Head|8444.69|10600.00|10600.00|10850.00|
22|02|17|2202|General Education|01||||||||||2202|General Education|V|Header|Major-Head|||||
22|02|17|2202|General Education|01||911||0||01|Deduct Recoveries of overpayments|||2202-01-911-0-01|Deduct Recoveries of overpayments|V|Header|Detailed-Head|||||100.0
22|02|17|2202|General Education|01||911||0||01|Deduct Recoveries of overpayments|364|Deduct - Recoveries|2202-01-911-0-01|Deduct - Recoveries|V|Data|Object-Head|-134.43||||100.0
22|02|17|2202|General Education|01||911||0||01|Deduct Recoveries of overpayments|||2202-01-911-0-01|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|-134.43|0.00|0.00|0.00|100.0
22|02|17|2202|General Education|01||911||0||02|Deduct- Recovery of Overpayments of Previous Years|||2202-01-911-0-02|Deduct- Recovery of Overpayments of Previous Years|V|Header|Detailed-Head|||||100.0
22|02|17|2202|General Education|01||911||0||02|Deduct- Recovery of Overpayments of Previous Years|364|Deduct - Recoveries|2202-01-911-0-02|Deduct - Recoveries|V|Data|Object-Head|-36.86||||100.0
22|02|17|2202|General Education|01||911||0||02|Deduct- Recovery of Overpayments of Previous Years|||2202-01-911-0-02|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|-36.86|0.00|0.00|0.00|100.0
22|02|17|2202|General Education|01||911||0||03|Deduct Recovery of Over Payments of Current Year|||2202-01-911-0-03|Deduct Recovery of Over Payments of Current Year|V|Header|Detailed-Head|||||100.0
22|02|17|2202|General Education|01||911||0||03|Deduct Recovery of Over Payments of Current Year|364|Deduct - Recoveries|2202-01-911-0-03|Deduct - Recoveries|V|Data|Object-Head|-211.32||||100.0
22|02|17|2202|General Education|01||911||0||03|Deduct Recovery of Over Payments of Current Year|||2202-01-911-0-03|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|-211.32|0.00|0.00|0.00|100.0
22|02|17|2202|General Education|02||911||0||01|Deduct Recovery of Over Payments of Current Year|||2202-02-911-0-01|Deduct Recovery of Over Payments of Current Year|V|Header|Detailed-Head|||||100.0
22|02|17|2202|General Education|02||911||0||01|Deduct Recovery of Over Payments of Current Year|364|Deduct - Recoveries|2202-02-911-0-01|Deduct - Recoveries|V|Data|Object-Head|-84.64||||100.0
22|02|17|2202|General Education|02||911||0||01|Deduct Recovery of Over Payments of Current Year|||2202-02-911-0-01|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|-84.64|0.00|0.00|0.00|100.0
22|02|17|2202|General Education|02||911||0||02|Deduct-Recovery of Overpayments|||2202-02-911-0-02|Deduct-Recovery of Overpayments|V|Header|Detailed-Head|||||100.0
22|02|17|2202|General Education|02||911||0||02|Deduct-Recovery of Overpayments|364|Deduct - Recoveries|2202-02-911-0-02|Deduct - Recoveries|V|Data|Object-Head|-27.29||||100.0
22|02|17|2202|General Education|02||911||0||02|Deduct-Recovery of Overpayments|||2202-02-911-0-02|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|-27.29|0.00|0.00|0.00|100.0
22|02|17|2202|General Education|03||001||0||01|Director of Collegiate Education|||2202-03-001-0-01|Director of Collegiate Education|V|Header|Detailed-Head|||||100.0
22|02|17|2202|General Education|03||001||0||01|Director of Collegiate Education|002|Basic Pay|2202-03-001-0-01|Basic Pay|V|Data|Object-Head|417.91|1762.00|1762.00|1772.00|100.0
22|02|17|2202|General Education|03||001||0||01|Director of Collegiate Education|003|Basic Pay-Staff|2202-03-001-0-01|Basic Pay-Staff|V|Data|Object-Head|999.91||||100.0
22|02|17|2202|General Education|03||001||0||01|Director of Collegiate Education|004|Interim Relief|2202-03-001-0-01|Interim Relief|V|Data|Object-Head|79.72||||100.0
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|011|Dearness Allowance|2202-03-001-0-01|Dearness Allowance|V|Data|Object-Head|316.94|402.00|402.00|451.00|100.0
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|014|Other Allowance|2202-03-001-0-01|Other Allowance|V|Data|Object-Head|298.07|362.00|362.00|351.00|100.0
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|020|Medical Allowance|2202-03-001-0-01|Medical Allowance|V|Data|Object-Head|8.43||||100.0
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|021|Reimbursement of Medical Expenses|2202-03-001-0-01|Reimbursement of Medical Expenses|V|Data|Object-Head|16.47|18.00|18.00|17.00|100.0
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|041|Travel Expenses|2202-03-001-0-01|Travel Expenses|V|Data|Object-Head|4.40|5.00|5.00|5.00|100.0
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|050|Office Expenses|2202-03-001-0-01|Office Expenses|V|Data|Object-Head||30.00|30.00|30.00|100.0
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|051|General Expenses|2202-03-001-0-01|General Expenses|V|Data|Object-Head|34.84|10.00|131.20|160.00|100.0
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|052|Telephone Charges|2202-03-001-0-01|Telephone Charges|V|Data|Object-Head|1.70||||100.0
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|071|Building Expenses|2202-03-001-0-01|Building Expenses|V|Data|Object-Head|14.49|25.00|25.00|25.00|100.0
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|195|Transport Expenses|2202-03-001-0-01|Transport Expenses|V|Data|Object-Head|43.43|45.37|45.37|44.86|100.0
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||01|Director of Collegiate Education|||2202-03-001-0-01|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|2236.31|2659.37|2780.57|2855.86|100.0
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||02|Unspent SCSP-TSP Amount as per the SCSP-TSPAct 2013|||2202-03-001-0-02|Unspent SCSP-TSP Amount as per the SCSP-TSPAct 2013|V|Header|Detailed-Head|||||100.0
23|02|17|2202|General Education|03|University and Higher Education|001|Direction and Administration|0||02|Unspent SCSP-TSP Amount as per the SCSP-TSPAct 2013|422|Schedule Caste Sub Plan|2202-03-001-0-02|Schedule Caste Sub Plan|V|Data|Object-Head|117.10|0.21|0.21|0.05|100.0
