Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4|Avg_Accuracy_%
47|04|19|2217|Urban Development|05|Other Urban Development Schemes|191|Assistance to Local Bodies, Corporations, Urban Development Authorities, Town Improvement Boards etc.|1||26|CSS-State Share-Mangaluru Smart City|||2217-05-191-1-26|CSS-State Share-Mangaluru Smart City|V|Header|Detailed-Head|||||100.0
47|04|19|2217|Urban Development|05|Other Urban Development Schemes|191|Assistance to Local Bodies, Corporations, Urban Development Authorities, Town Improvement Boards etc.|1||26|CSS-State Share-Mangaluru Smart City|059|Other Expenses|2217-05-191-1-26|Other Expenses|V|Data|Object-Head|7350.00|1.00|1.00||100.0
47|04|19|2217|Urban Development|05|Other Urban Development Schemes|191|Assistance to Local Bodies, Corporations, Urban Development Authorities, Town Improvement Boards etc.|1||26|CSS-State Share-Mangaluru Smart City|||2217-05-191-1-26|HOA Total :|V|Total|Detailed-Head|7350.00|1.00|1.00|0.00|100.0
47|04|19|2217|Urban Development|05|Other Urban Development Schemes|800|Other Expenditure|0||06|State Urban Transport Fund (SUTF)|||2217-05-800-0-06|State Urban Transport Fund (SUTF)|V|Header|Detailed-Head|||||100.0
47|04|19|2217|Urban Development|05|Other Urban Development Schemes|800|Other Expenditure|0||06|State Urban Transport Fund (SUTF)|059|Other Expenses|2217-05-800-0-06|Other Expenses|V|Data|Object-Head|1210.46|276.00|276.00|276.00|100.0
47|04|19|2217|Urban Development|05|Other Urban Development Schemes|800|Other Expenditure|0||06|State Urban Transport Fund (SUTF)|||2217-05-800-0-06|HOA Total :|V|Total|Detailed-Head|1210.46|276.00|276.00|276.00|100.0
47|04|19|2217|Urban Development|05|Other Urban Development Schemes|800|Other Expenditure|0||07|Cash loss of BMRCL|||2217-05-800-0-07|Cash loss of BMRCL|V|Header|Detailed-Head|||||100.0
47|04|19|2217|Urban Development|05|Other Urban Development Schemes|800|Other Expenditure|0||07|Cash loss of BMRCL|100|Financial Assistance/Relief|2217-05-800-0-07|Financial Assistance/Relief|V|Data|Object-Head|1000.00|1000.00|1000.00|1000.00|100.0
47|04|19|2217|Urban Development|05|Other Urban Development Schemes|800|Other Expenditure|0||07|Cash loss of BMRCL|||2217-05-800-0-07|HOA Total :|V|Total|Detailed-Head|1000.00|1000.00|1000.00|1000.00|100.0
47|04|19|2217|Urban Development|05|Other Urban Development Schemes|902|Deduct-Amount met from Reserve Funds and Deposit Accounts|0||02|Deduct Amount met from SUTF|||2217-05-902-0-02|Deduct Amount met from SUTF|V|Header|Detailed-Head|||||100.0
47|04|19|2217|Urban Development|05|Other Urban Development Schemes|902|Deduct-Amount met from Reserve Funds and Deposit Accounts|0||02|Deduct Amount met from SUTF|261|Inter Account Transfers|2217-05-902-0-02|Inter Account Transfers|V|Data|Object-Head|-1210.46|-776.00|-776.00|-276.00|100.0
47|04|19|2217|Urban Development|05|Other Urban Development Schemes|902|Deduct-Amount met from Reserve Funds and Deposit Accounts|0||02|Deduct Amount met from SUTF|||2217-05-902-0-02|HOA Total :|V|Total|Detailed-Head|-1210.46|-776.00|-776.00|-276.00|100.0
47|04|19|2217|Urban Development|05|Other Urban Development Schemes|911|Deduct - Recoveries of Overpayments|0||00|Deduct - Recoveries of Overpayments|||2217-05-911-0-00|Deduct - Recoveries of Overpayments|V|Header|Detailed-Head|||||100.0
47|04|19|2217|Urban Development|05|Other Urban Development Schemes|911|Deduct - Recoveries of Overpayments|0||00|Deduct - Recoveries of Overpayments|364|Deduct - Recoveries|2217-05-911-0-00|Deduct - Recoveries|V|Data|Object-Head|-0.50||||100.0
47|04|19|2217|Urban Development|05|Other Urban Development Schemes|911|Deduct - Recoveries of Overpayments|0||00|Deduct - Recoveries of Overpayments|||2217-05-911-0-00|HOA Total :|V|Total|Detailed-Head|-0.50|0.00|0.00|0.00|100.0
47|04|19|2217|Urban Development|05|Other Urban Development Schemes|911|Deduct - Recoveries of Overpayments|0||01|Deduct Recovery of Over Payments of Current Year|||2217-05-911-0-01|Deduct Recovery of Over Payments of Current Year|V|Header|Detailed-Head|||||100.0
47|04|19|2217|Urban Development|05|Other Urban Development Schemes|911|Deduct - Recoveries of Overpayments|0||01|Deduct Recovery of Over Payments of Current Year|364|Deduct - Recoveries|2217-05-911-0-01|Deduct - Recoveries|V|Data|Object-Head|-2.39||||100.0
47|04|19|2217|Urban Development|05|Other Urban Development Schemes|911|Deduct - Recoveries of Overpayments|0||01|Deduct Recovery of Over Payments of Current Year|||2217-05-911-0-01|HOA Total :|V|Total|Detailed-Head|-2.39|0.00|0.00|0.00|100.0
48|04|19|2217|Urban Development|05|Other Urban Development Schemes|911|Deduct - Recoveries of Overpayments|0||02|Deduct- Recovery of Over Payment of Previous Years|||2217-05-911-0-02|Deduct- Recovery of Over Payment of Previous Years|V|Header|Detailed-Head|||||100.0
48|04|19|2217|Urban Development|05|Other Urban Development Schemes|911|Deduct - Recoveries of Overpayments|0||02|Deduct- Recovery of Over Payment of Previous Years|364|Deduct - Recoveries|2217-05-911-0-02|Deduct - Recoveries|V|Data|Object-Head|-2761.30||||100.0
48|04|19|2217|Urban Development|05|Other Urban Development Schemes|911|Deduct - Recoveries of Overpayments|0||02|Deduct- Recovery of Over Payment of Previous Years|||2217-05-911-0-02|HOA Total :|V|Total|Detailed-Head|-2761.30|0.00|0.00|0.00|100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|0||50|Vacant Post Provision|||2217-80-001-0-50|Vacant Post Provision|V|Header|Detailed-Head|||||100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|0||50|Vacant Post Provision|014|Other Allowance|2217-80-001-0-50|Other Allowance|V|Data|Object-Head||4346.04|4214.31|5334.04|100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|0||50|Vacant Post Provision|||2217-80-001-0-50|HOA Total :|V|Total|Detailed-Head|0.00|4346.04|4214.31|5334.04|100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|1||05|State Directorate of Urban Land Transport|||2217-80-001-1-05|State Directorate of Urban Land Transport|V|Header|Detailed-Head|||||100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|1||05|State Directorate of Urban Land Transport|002|Basic Pay|2217-80-001-1-05|Basic Pay|V|Data|Object-Head|52.16|100.00|100.00|153.00|100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|1||05|State Directorate of Urban Land Transport|003|Basic Pay-Staff|2217-80-001-1-05|Basic Pay-Staff|V|Data|Object-Head|8.88||||100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|1||05|State Directorate of Urban Land Transport|004|Interim Relief|2217-80-001-1-05|Interim Relief|V|Data|Object-Head|6.34||||100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|1||05|State Directorate of Urban Land Transport|011|Dearness Allowance|2217-80-001-1-05|Dearness Allowance|V|Data|Object-Head|18.94|22.00|22.00|38.00|100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|1||05|State Directorate of Urban Land Transport|014|Other Allowance|2217-80-001-1-05|Other Allowance|V|Data|Object-Head|14.72|24.00|24.00|35.00|100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|1||05|State Directorate of Urban Land Transport|015|Subsidiary Expenses|2217-80-001-1-05|Subsidiary Expenses|V|Data|Object-Head|2.48|6.00|6.00|5.00|100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|1||05|State Directorate of Urban Land Transport|020|Medical Allowance|2217-80-001-1-05|Medical Allowance|V|Data|Object-Head|0.05||||100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|1||05|State Directorate of Urban Land Transport|021|Reimbursement of Medical Expenses|2217-80-001-1-05|Reimbursement of Medical Expenses|V|Data|Object-Head|0.85|3.00|3.00|9.00|100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|1||05|State Directorate of Urban Land Transport|034|Contract/Outsource|2217-80-001-1-05|Contract/Outsource|V|Data|Object-Head|208.52|214.56|214.56|215.39|100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|1||05|State Directorate of Urban Land Transport|041|Travel Expenses|2217-80-001-1-05|Travel Expenses|V|Data|Object-Head|0.54|2.00|2.00|2.00|100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|1||05|State Directorate of Urban Land Transport|050|Office Expenses|2217-80-001-1-05|Office Expenses|V|Data|Object-Head|10.96|22.00|22.00|15.00|100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|1||05|State Directorate of Urban Land Transport|051|General Expenses|2217-80-001-1-05|General Expenses|V|Data|Object-Head|35.57|65.00|65.00|65.00|100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|1||05|State Directorate of Urban Land Transport|052|Telephone Charges|2217-80-001-1-05|Telephone Charges|V|Data|Object-Head|0.90||||100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|1||05|State Directorate of Urban Land Transport|071|Building Expenses|2217-80-001-1-05|Building Expenses|V|Data|Object-Head|244.74|225.00|225.00|225.00|100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|1||05|State Directorate of Urban Land Transport|195|Transport Expenses|2217-80-001-1-05|Transport Expenses|V|Data|Object-Head|24.30|32.77|32.77|33.08|100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|1||05|State Directorate of Urban Land Transport|221|Materials and Supplies|2217-80-001-1-05|Materials and Supplies|V|Data|Object-Head|0.54|5.00|5.00||100.0
48|04|19|2217|Urban Development|80|General|001|Direction and Administration|1||05|State Directorate of Urban Land Transport|||2217-80-001-1-05|HOA Total :|V|Total|Detailed-Head|630.49|721.33|721.33|795.47|100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|3||01|Establishment Charges|||2217-80-001-3-01|Establishment Charges|V|Header|Detailed-Head|||||100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|3||01|Establishment Charges|002|Basic Pay|2217-80-001-3-01|Basic Pay|V|Data|Object-Head|787.56|1505.00|1505.00|1565.00|100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|3||01|Establishment Charges|003|Basic Pay-Staff|2217-80-001-3-01|Basic Pay-Staff|V|Data|Object-Head|338.47||||100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|3||01|Establishment Charges|004|Interim Relief|2217-80-001-3-01|Interim Relief|V|Data|Object-Head|99.89||||100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|3||01|Establishment Charges|011|Dearness Allowance|2217-80-001-3-01|Dearness Allowance|V|Data|Object-Head|310.31|340.00|340.00|409.00|100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|3||01|Establishment Charges|014|Other Allowance|2217-80-001-3-01|Other Allowance|V|Data|Object-Head|100.50|140.00|140.00|146.00|100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|3||01|Establishment Charges|020|Medical Allowance|2217-80-001-3-01|Medical Allowance|V|Data|Object-Head|2.05||||100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|3||01|Establishment Charges|021|Reimbursement of Medical Expenses|2217-80-001-3-01|Reimbursement of Medical Expenses|V|Data|Object-Head||15.00|15.00|15.00|100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|3||01|Establishment Charges|||2217-80-001-3-01|HOA Total :|V|Total|Detailed-Head|1638.78|2000.00|2000.00|2135.00|100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|4||01|Director of Municipal Adminstration|||2217-80-001-4-01|Director of Municipal Adminstration|V|Header|Detailed-Head|||||100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|4||01|Director of Municipal Adminstration|002|Basic Pay|2217-80-001-4-01|Basic Pay|V|Data|Object-Head|177.02|406.00|437.10|453.00|100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|4||01|Director of Municipal Adminstration|003|Basic Pay-Staff|2217-80-001-4-01|Basic Pay-Staff|V|Data|Object-Head|181.00||||100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|4||01|Director of Municipal Adminstration|004|Interim Relief|2217-80-001-4-01|Interim Relief|V|Data|Object-Head|26.27||||100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|4||01|Director of Municipal Adminstration|011|Dearness Allowance|2217-80-001-4-01|Dearness Allowance|V|Data|Object-Head|95.12|96.00|96.00|120.00|100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|4||01|Director of Municipal Adminstration|014|Other Allowance|2217-80-001-4-01|Other Allowance|V|Data|Object-Head|86.21|94.00|100.51|100.00|100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|4||01|Director of Municipal Adminstration|020|Medical Allowance|2217-80-001-4-01|Medical Allowance|V|Data|Object-Head|1.32||||100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|4||01|Director of Municipal Adminstration|021|Reimbursement of Medical Expenses|2217-80-001-4-01|Reimbursement of Medical Expenses|V|Data|Object-Head|7.19|15.00|15.00|15.00|100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|4||01|Director of Municipal Adminstration|034|Contract/Outsource|2217-80-001-4-01|Contract/Outsource|V|Data|Object-Head|118.55|96.80|96.80|99.55|100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|4||01|Director of Municipal Adminstration|035|Salary of Board/Corp.Staff working in State Government|2217-80-001-4-01|Salary of Board/Corp.Staff working in State Government|V|Data|Object-Head|513.78|598.48|659.52|645.16|100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|4||01|Director of Municipal Adminstration|041|Travel Expenses|2217-80-001-4-01|Travel Expenses|V|Data|Object-Head|0.85|2.00|2.00|2.00|100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|4||01|Director of Municipal Adminstration|050|Office Expenses|2217-80-001-4-01|Office Expenses|V|Data|Object-Head||4.00|4.00|4.00|100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|4||01|Director of Municipal Adminstration|051|General Expenses|2217-80-001-4-01|General Expenses|V|Data|Object-Head|31.84|32.00|32.00|32.00|100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|4||01|Director of Municipal Adminstration|052|Telephone Charges|2217-80-001-4-01|Telephone Charges|V|Data|Object-Head|2.44||||100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|4||01|Director of Municipal Adminstration|071|Building Expenses|2217-80-001-4-01|Building Expenses|V|Data|Object-Head|22.79|30.00|30.00|23.00|100.0
49|04|19|2217|Urban Development|80|General|001|Direction and Administration|4||01|Director of Municipal Adminstration|180|Machinery and Equipments|2217-80-001-4-01|Machinery and Equipments|V|Data|Object-Head|1.62||||100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|4|Director of Municipal Adminstration|01|Director of Municipal Adminstration|195|Transport Expenses|2217-80-001-4-01|Transport Expenses|V|Data|Object-Head|24.34|27.87|27.87|16.66|100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|4|Director of Municipal Adminstration|01|Director of Municipal Adminstration|||2217-80-001-4-01|HOA Total :|V|Total|Detailed-Head|1290.34|1402.15|1500.80|1510.37|100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|5|Bangalore Metropolitan Task Force|01|Bangalore Metropolitan Task Force|||2217-80-001-5-01|Bangalore Metropolitan Task Force|V|Header|Detailed-Head|||||100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|5|Bangalore Metropolitan Task Force|01|Bangalore Metropolitan Task Force|002|Basic Pay|2217-80-001-5-01|Basic Pay|V|Data|Object-Head|94.63|401.00|401.00|393.00|100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|5|Bangalore Metropolitan Task Force|01|Bangalore Metropolitan Task Force|003|Basic Pay-Staff|2217-80-001-5-01|Basic Pay-Staff|V|Data|Object-Head|198.28||||100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|5|Bangalore Metropolitan Task Force|01|Bangalore Metropolitan Task Force|004|Interim Relief|2217-80-001-5-01|Interim Relief|V|Data|Object-Head|16.08||||100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|5|Bangalore Metropolitan Task Force|01|Bangalore Metropolitan Task Force|011|Dearness Allowance|2217-80-001-5-01|Dearness Allowance|V|Data|Object-Head|78.62|106.00|106.00|116.00|100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|5|Bangalore Metropolitan Task Force|01|Bangalore Metropolitan Task Force|014|Other Allowance|2217-80-001-5-01|Other Allowance|V|Data|Object-Head|77.75|99.00|99.00|98.00|100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|5|Bangalore Metropolitan Task Force|01|Bangalore Metropolitan Task Force|015|Subsidiary Expenses|2217-80-001-5-01|Subsidiary Expenses|V|Data|Object-Head|28.53|28.00|28.00|28.00|100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|5|Bangalore Metropolitan Task Force|01|Bangalore Metropolitan Task Force|020|Medical Allowance|2217-80-001-5-01|Medical Allowance|V|Data|Object-Head|1.50||||100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|5|Bangalore Metropolitan Task Force|01|Bangalore Metropolitan Task Force|021|Reimbursement of Medical Expenses|2217-80-001-5-01|Reimbursement of Medical Expenses|V|Data|Object-Head|5.20|15.00|15.00|15.00|100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|5|Bangalore Metropolitan Task Force|01|Bangalore Metropolitan Task Force|041|Travel Expenses|2217-80-001-5-01|Travel Expenses|V|Data|Object-Head|3.28|2.00|2.00|2.00|100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|5|Bangalore Metropolitan Task Force|01|Bangalore Metropolitan Task Force|050|Office Expenses|2217-80-001-5-01|Office Expenses|V|Data|Object-Head|0.99|7.00|17.00|5.00|100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|5|Bangalore Metropolitan Task Force|01|Bangalore Metropolitan Task Force|051|General Expenses|2217-80-001-5-01|General Expenses|V|Data|Object-Head|3.71|2.00|2.00|5.00|100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|5|Bangalore Metropolitan Task Force|01|Bangalore Metropolitan Task Force|052|Telephone Charges|2217-80-001-5-01|Telephone Charges|V|Data|Object-Head|1.06||||100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|5|Bangalore Metropolitan Task Force|01|Bangalore Metropolitan Task Force|053|Purchase of Furniture and Fixture for Office|2217-80-001-5-01|Purchase of Furniture and Fixture for Office|V|Data|Object-Head|0.66||||100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|5|Bangalore Metropolitan Task Force|01|Bangalore Metropolitan Task Force|059|Other Expenses|2217-80-001-5-01|Other Expenses|V|Data|Object-Head||4.00|4.00||100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|5|Bangalore Metropolitan Task Force|01|Bangalore Metropolitan Task Force|131|Secret Service Expenses|2217-80-001-5-01|Secret Service Expenses|V|Data|Object-Head||1.00|1.00|1.50|100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|5|Bangalore Metropolitan Task Force|01|Bangalore Metropolitan Task Force|195|Transport Expenses|2217-80-001-5-01|Transport Expenses|V|Data|Object-Head|47.60|38.41|40.91|54.07|100.0
50|04|19|2217|Urban Development|80|General|001|Direction and Administration|5|Bangalore Metropolitan Task Force|01|Bangalore Metropolitan Task Force|||2217-80-001-5-01|HOA Total :|V|Total|Detailed-Head|557.89|703.41|715.91|717.57|100.0
50|04|19|2217|Urban Development|80|General|191|Assistance to Local Bodies, Corporations, Urban Development Authorities, Town Improvement Boards etc.|8|Reimbursement of Taxes & Duties to BMRCL|01|Reimbursement of Taxes & Duties to BMRCL|||2217-80-191-8-01|Reimbursement of Taxes & Duties to BMRCL|V|Header|Detailed-Head|||||100.0
50|04|19|2217|Urban Development|80|General|191|Assistance to Local Bodies, Corporations, Urban Development Authorities, Town Improvement Boards etc.|8|Reimbursement of Taxes & Duties to BMRCL|01|Reimbursement of Taxes & Duties to BMRCL|059|Other Expenses|2217-80-191-8-01|Other Expenses|V|Data|Object-Head|10000.00|10000.00|10000.00|10000.00|100.0
50|04|19|2217|Urban Development|80|General|191|Assistance to Local Bodies, Corporations, Urban Development Authorities, Town Improvement Boards etc.|8|Reimbursement of Taxes & Duties to BMRCL|01|Reimbursement of Taxes & Duties to BMRCL|||2217-80-191-8-01|HOA Total :|V|Total|Detailed-Head|10000.00|10000.00|10000.00|10000.00|100.0
51|04|19|2217|Urban Development|80|General|797||||||||2217-80-797||V|Header|Minor-Head|||||
51|04|19|2217|Urban Development|80|General|797||0||||||2217-80-797-0||V|Header|Sub-Head|||||
51|04|19|2217|Urban Development|80|General|797||0||02|Transfer of Urban Transport Cess to SUT Fund|||2217-80-797-0-02|Transfer of Urban Transport Cess to SUT Fund|V|Header|Detailed-Head|||||100.0
51|04|19|2217|Urban Development|80|General|797||0||02|Transfer of Urban Transport Cess to SUT Fund|261|Inter Account Transfers|2217-80-797-0-02|Inter Account Transfers|V|Data|Object-Head|9574.41|10000.00||5922.95|100.0
51|04|19|2217|Urban Development|80|General|797||0||02|Transfer of Urban Transport Cess to SUT Fund|||2217-80-797-0-02|HOA Total :|V|Total|Detailed-Head|9574.41|10000.00|0.00|5922.95|100.0
51|04|19|2217|Urban Development|80|General|797||0||04|Transfer of Cess on Property Tax of ULBs to SUTF|||2217-80-797-0-04|Transfer of Cess on Property Tax of ULBs to SUTF|V|Header|Detailed-Head|||||100.0
51|04|19|2217|Urban Development|80|General|797||0||04|Transfer of Cess on Property Tax of ULBs to SUTF|261|Inter Account Transfers|2217-80-797-0-04|Inter Account Transfers|V|Data|Object-Head|2069.31|4000.00|4000.00|4200.00|100.0
51|04|19|2217|Urban Development|80|General|797||0||04|Transfer of Cess on Property Tax of ULBs to SUTF|||2217-80-797-0-04|HOA Total :|V|Total|Detailed-Head|2069.31|4000.00|4000.00|4200.00|100.0
51|04|19|2217|Urban Development|80|General|800||||||||2217-80-800||V|Header|Minor-Head|||||
51|04|19|2217|Urban Development|80|General|800||0||||||2217-80-800-0||V|Header|Sub-Head|||||
51|04|19|2217|Urban Development|80|General|800||0||38|CSS-Central Share-IEC & Behaviour Change(SBM-U. 2.0)|||2217-80-800-0-38|CSS-Central Share-IEC & Behaviour Change(SBM-U. 2.0)|V|Header|Detailed-Head|||||100.0
51|04|19|2217|Urban Development|80|General|800||0||38|CSS-Central Share-IEC & Behaviour Change(SBM-U. 2.0)|051|General Expenses|2217-80-800-0-38|General Expenses|V|Data|Object-Head|75.59|1929.00|1929.00|1677.00|100.0
51|04|19|2217|Urban Development|80|General|800||0||38|CSS-Central Share-IEC & Behaviour Change(SBM-U. 2.0)|||2217-80-800-0-38|HOA Total :|V|Total|Detailed-Head|75.59|1929.00|1929.00|1677.00|100.0
51|04|19|2217|Urban Development|80|General|800||0||39|CSS-State Share-IEC & Behaviour Change(SBM-U. 2.0)|||2217-80-800-0-39|CSS-State Share-IEC & Behaviour Change(SBM-U. 2.0)|V|Header|Detailed-Head|||||100.0
51|04|19|2217|Urban Development|80|General|800||0||39|CSS-State Share-IEC & Behaviour Change(SBM-U. 2.0)|051|General Expenses|2217-80-800-0-39|General Expenses|V|Data|Object-Head|50.40|1303.00|1303.00|1118.00|100.0
51|04|19|2217|Urban Development|80|General|800||0||39|CSS-State Share-IEC & Behaviour Change(SBM-U. 2.0)|||2217-80-800-0-39|HOA Total :|V|Total|Detailed-Head|50.40|1303.00|1303.00|1118.00|100.0
51|04|19|2217|Urban Development|80|General|800||0||40|CSS-Central Share-Capacity Building(SBM-U. 2.0)|||2217-80-800-0-40|CSS-Central Share-Capacity Building(SBM-U. 2.0)|V|Header|Detailed-Head|||||100.0
51|04|19|2217|Urban Development|80|General|800||0||40|CSS-Central Share-Capacity Building(SBM-U. 2.0)|051|General Expenses|2217-80-800-0-40|General Expenses|V|Data|Object-Head|188.36|968.00|968.00|974.00|100.0
51|04|19|2217|Urban Development|80|General|800||0||40|CSS-Central Share-Capacity Building(SBM-U. 2.0)|||2217-80-800-0-40|HOA Total :|V|Total|Detailed-Head|188.36|968.00|968.00|974.00|100.0
52|04|19|2217|Urban Development|80|General|800||0||41|CSS-State Share-Capacity Building(SBM-U. 2.0)|||2217-80-800-0-41|CSS-State Share-Capacity Building(SBM-U. 2.0)|V|Header|Detailed-Head|||||100.0
52|04|19|2217|Urban Development|80|General|800||0||41|CSS-State Share-Capacity Building(SBM-U. 2.0)|051|General Expenses|2217-80-800-0-41|General Expenses|V|Data|Object-Head|125.57|654.00|654.00|649.00|100.0
52|04|19|2217|Urban Development|80|General|800||0||41|CSS-State Share-Capacity Building(SBM-U. 2.0)|||2217-80-800-0-41|HOA Total :|V|Total|Detailed-Head|125.57|654.00|654.00|649.00|100.0
52|04|19|2217|Urban Development|80|General|911||0||01|Deduct Recovery of Over Payments of Current Year|||2217-80-911-0-01|Deduct Recovery of Over Payments of Current Year|V|Header|Detailed-Head|||||100.0
52|04|19|2217|Urban Development|80|General|911||0||01|Deduct Recovery of Over Payments of Current Year|364|Deduct - Recoveries|2217-80-911-0-01|Deduct - Recoveries|V|Data|Object-Head|-0.37||||100.0
52|04|19|2217|Urban Development|80|General|911||0||01|Deduct Recovery of Over Payments of Current Year|||2217-80-911-0-01|HOA Total :|V|Total|Detailed-Head|-0.37|0.00|0.00|0.00|100.0
52|04|19|2217|Urban Development|80|General|||||||||2217|2217 - Total :|V|Total|Major-Head|63713.36|55093.39|41789.39|64117.03|
53|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||||||||||3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|V|Header|Major-Head|||||
53|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191||||||||3604-00-191||V|Header|Minor-Head|||||
53|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191||1||||||3604-00-191-1||V|Header|Sub-Head|||||
53|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191||1||01|Belagavi|||3604-00-191-1-01|Belagavi|V|Header|Detailed-Head|||||100.0
53|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191||1||01|Belagavi|008|ULB Salaries|3604-00-191-1-01|ULB Salaries|V|Data|Object-Head|2647.00|3890.00|3890.00||100.0
53|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191||1||01|Belagavi|015|Subsidiary Expenses|3604-00-191-1-01|Subsidiary Expenses|V|Data|Object-Head||157.60|157.60||100.0
53|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191||1||01|Belagavi|138|Electricity Charges of Street lights|3604-00-191-1-01|Electricity Charges of Street lights|V|Data|Object-Head|2413.00|1530.00|1530.00||100.0
53|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191||1||01|Belagavi|200|Maintenance Expenditure|3604-00-191-1-01|Maintenance Expenditure|V|Data|Object-Head|3508.00|3603.00|3603.00||100.0
53|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||191||1||01|Belagavi|251|Pension & Retirement Benefits|3604-00-191-1-01|Pension & Retirement Benefits|V|Data|Object-Head|132.00|189.00|189.00||100.0
