Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4|Avg_Accuracy_%
24|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|05|Grant-in-Aid to Private Hostels|413|Belagavi|2225-02-196-1-05|Belagavi|V|Data|Object-Head||||8.55|100.0
24|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|05|Grant-in-Aid to Private Hostels|419|Bidar|2225-02-196-1-05|Bidar|V|Data|Object-Head||||5.42|100.0
24|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|05|Grant-in-Aid to Private Hostels|421|Yadgiri|2225-02-196-1-05|Yadgiri|V|Data|Object-Head||||7.13|100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|05|Grant-in-Aid to Private Hostels|451|Davanagere|2225-02-196-1-05|Davanagere|V|Data|Object-Head||||9.26|100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|05|Grant-in-Aid to Private Hostels|456|Chamarajanagar|2225-02-196-1-05|Chamarajanagar|V|Data|Object-Head||||6.54|100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|05|Grant-in-Aid to Private Hostels|462|Gadag|2225-02-196-1-05|Gadag|V|Data|Object-Head||||4.21|100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|05|Grant-in-Aid to Private Hostels|467|Vijayanagara|2225-02-196-1-05|Vijayanagara|V|Data|Object-Head||||5.98|100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|05|Grant-in-Aid to Private Hostels||||HOA Total :|V|Total|Detailed-Head|0.00|0.00|0.00|100.00|100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|||2225-02-197-1-01|Pre Matric Scholarship Grants|V|Header|Detailed-Head|||||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|300|Lumpsum - ZP|2225-02-197-1-01|Lumpsum - ZP|V|Data|Object-Head|3000.00|3000.00|3000.00|3000.00|100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|401|Bengaluru (Urban)|2225-02-197-1-01|Bengaluru (Urban)|V|Data|Object-Head|72.60|102.00|102.00||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|402|Bengaluru (Rural)|2225-02-197-1-01|Bengaluru (Rural)|V|Data|Object-Head|17.60|7.56|7.56||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|403|Chitradurga|2225-02-197-1-01|Chitradurga|V|Data|Object-Head|401.50|143.05|143.05||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|404|Kolar|2225-02-197-1-01|Kolar|V|Data|Object-Head|38.50|23.71|23.71||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|405|Shivamogga|2225-02-197-1-01|Shivamogga|V|Data|Object-Head|89.54|21.91|21.91||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|406|Tumakuru|2225-02-197-1-01|Tumakuru|V|Data|Object-Head|156.64|110.26|110.26||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|407|Mysuru|2225-02-197-1-01|Mysuru|V|Data|Object-Head|322.39|172.71|172.71||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|408|Chikkamagaluru|2225-02-197-1-01|Chikkamagaluru|V|Data|Object-Head|75.90|51.34|51.34||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|409|Dakshina Kannada|2225-02-197-1-01|Dakshina Kannada|V|Data|Object-Head|61.20|47.32|47.32||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|410|Hassan|2225-02-197-1-01|Hassan|V|Data|Object-Head||28.86|28.86||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|411|Kodagu|2225-02-197-1-01|Kodagu|V|Data|Object-Head|29.48|23.71|23.71||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|412|Mandya|2225-02-197-1-01|Mandya|V|Data|Object-Head||23.71|23.71||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|413|Belagavi|2225-02-197-1-01|Belagavi|V|Data|Object-Head|121.00|108.29|108.29||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|414|Vijayapura|2225-02-197-1-01|Vijayapura|V|Data|Object-Head|22.00|18.57|18.57||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|415|Dharwad|2225-02-197-1-01|Dharwad|V|Data|Object-Head|151.80|89.91|89.91||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|416|Uttara Kannada|2225-02-197-1-01|Uttara Kannada|V|Data|Object-Head|22.00|26.23|26.23||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|417|Kalaburagi|2225-02-197-1-01|Kalaburagi|V|Data|Object-Head|55.00|50.14|50.14||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|418|Ballari|2225-02-197-1-01|Ballari|V|Data|Object-Head|319.00|255.69|255.69||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|419|Bidar|2225-02-197-1-01|Bidar|V|Data|Object-Head|60.50|60.54|60.54||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|420|Raichur|2225-02-197-1-01|Raichur|V|Data|Object-Head|671.44|385.04|385.04||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|421|Yadgiri|2225-02-197-1-01|Yadgiri|V|Data|Object-Head|60.50|36.30|36.30||100.0
25|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|451|Davanagere|2225-02-197-1-01|Davanagere|V|Data|Object-Head|251.80|92.41|92.41||100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|452|Bengaluru South|2225-02-197-1-01|Bengaluru South|V|Data|Object-Head|14.30||||100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|453|Chikkaballapura|2225-02-197-1-01|Chikkaballapura|V|Data|Object-Head|137.50|116.05|116.05||100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|456|Chamarajanagar|2225-02-197-1-01|Chamarajanagar|V|Data|Object-Head|72.20|25.44|25.44||100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|457|Udupi|2225-02-197-1-01|Udupi|V|Data|Object-Head|60.50|51.84|51.84||100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|461|Bagalkot|2225-02-197-1-01|Bagalkot|V|Data|Object-Head|55.00|36.15|36.15||100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|462|Gadag|2225-02-197-1-01|Gadag|V|Data|Object-Head|96.80|25.95|25.95||100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|463|Haveri|2225-02-197-1-01|Haveri|V|Data|Object-Head|104.50|61.98|61.98||100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|466|Koppal|2225-02-197-1-01|Koppal|V|Data|Object-Head|220.00|196.05|196.05||100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants|467|Vijayanagara|2225-02-197-1-01|Vijayanagara|V|Data|Object-Head|209.00|192.30|192.30||100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1|Scholarship Grants|01|Pre Matric Scholarship Grants||||HOA Total :|V|Total|Detailed-Head|6970.19|5585.02|5585.02|3000.00|100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1||04|Infrastructure Development in Scheduled Tribe Colonies|||2225-02-197-1-04|Infrastructure Development in Scheduled Tribe Colonies|V|Header|Detailed-Head|||||100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1||04|Infrastructure Development in Scheduled Tribe Colonies|407|Mysuru|2225-02-197-1-04|Mysuru|V|Data|Object-Head||||117.79|100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||1||04|Infrastructure Development in Scheduled Tribe Colonies||||HOA Total :|V|Total|Detailed-Head|0.00|0.00|0.00|117.79|100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||6||03|CSS-Central Share-Post-Matric Scholarships to ST Students|||2225-02-197-6-03|CSS-Central Share-Post-Matric Scholarships to ST Students|V|Header|Detailed-Head|||||100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||6||03|CSS-Central Share-Post-Matric Scholarships to ST Students|300|Lumpsum - ZP|2225-02-197-6-03|Lumpsum - ZP|V|Data|Object-Head|12500.00|13000.00|14768.00|15000.00|100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||6||03|CSS-Central Share-Post-Matric Scholarships to ST Students||||HOA Total :|V|Total|Detailed-Head|12500.00|13000.00|14768.00|15000.00|100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||6||04|CSS-State Share-Post-Matric Scholarships to ST Students|||2225-02-197-6-04|CSS-State Share-Post-Matric Scholarships to ST Students|V|Header|Detailed-Head|||||100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||6||04|CSS-State Share-Post-Matric Scholarships to ST Students|300|Lumpsum - ZP|2225-02-197-6-04|Lumpsum - ZP|V|Data|Object-Head|4166.67|4333.00|4922.67|5000.00|100.0
26|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||6||04|CSS-State Share-Post-Matric Scholarships to ST Students||||HOA Total :|V|Total|Detailed-Head|4166.67|4333.00|4922.67|5000.00|100.0
27|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||6||05|CSS-Central Share- Pre-Matric Scholarship to ST Students|||2225-02-197-6-05|CSS-Central Share- Pre-Matric Scholarship to ST Students|V|Header|Detailed-Head|||||100.0
27|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||6||05|CSS-Central Share- Pre-Matric Scholarship to ST Students|300|Lumpsum - ZP|2225-02-197-6-05|Lumpsum - ZP|V|Data|Object-Head|700.00|2000.00|2940.00|2159.00|100.0
27|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||6||05|CSS-Central Share- Pre-Matric Scholarship to ST Students||||HOA Total :|V|Total|Detailed-Head|700.00|2000.00|2940.00|2159.00|100.0
27|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||6||06|CSS-State Share- Pre-Matric Scholarship to ST Students|||2225-02-197-6-06|CSS-State Share- Pre-Matric Scholarship to ST Students|V|Header|Detailed-Head|||||100.0
27|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||6||06|CSS-State Share- Pre-Matric Scholarship to ST Students|300|Lumpsum - ZP|2225-02-197-6-06|Lumpsum - ZP|V|Data|Object-Head|233.34|400.00|980.00|720.00|100.0
27|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|197||6||06|CSS-State Share- Pre-Matric Scholarship to ST Students||||HOA Total :|V|Total|Detailed-Head|233.34|400.00|980.00|720.00|100.0
27|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|277||0||36|Upgradation of Merit of ST Students|||2225-02-277-0-36|Upgradation of Merit of ST Students|V|Header|Detailed-Head|||||100.0
27|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|277||0||36|Upgradation of Merit of ST Students|117|Scholarships & Incentives|2225-02-277-0-36|Scholarships & Incentives|V|Data|Object-Head|1492.47|1500.00|1500.00|1500.00|100.0
27|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|277||0||36|Upgradation of Merit of ST Students||||HOA Total :|V|Total|Detailed-Head|1492.47|1500.00|1500.00|1500.00|100.0
27|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|277||0||37|Morarji Desai Residential Schools (MDRSs) and Maintenance of Kittur Rani Chenamma Residential School (KREIS)|||2225-02-277-0-37|Morarji Desai Residential Schools (MDRSs) and Maintenance of Kittur Rani Chenamma Residential School (KREIS)|V|Header|Detailed-Head|||||100.0
27|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|277||0||37|Morarji Desai Residential Schools (MDRSs) and Maintenance of Kittur Rani Chenamma Residential School (KREIS)|051|General Expenses|2225-02-277-0-37|General Expenses|V|Data|Object-Head||||350.00|100.0
27|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|277||0||37|Morarji Desai Residential Schools (MDRSs) and Maintenance of Kittur Rani Chenamma Residential School (KREIS)|059|Other Expenses|2225-02-277-0-37|Other Expenses|V|Data|Object-Head|29725.90|24180.00|24180.00|28125.00|100.0
27|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|277||0||37|Morarji Desai Residential Schools (MDRSs) and Maintenance of Kittur Rani Chenamma Residential School (KREIS)||||HOA Total :|V|Total|Detailed-Head|29725.90|24180.00|24180.00|28475.00|100.0
28|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|794|Special Central Assistance for Tribal Sub-Plan|0||01|CSS-Central Share-Development of Particularly Vulnerable Tribal Groups|||2225-02-794-0-01|CSS-Central Share-Development of Particularly Vulnerable Tribal Groups|V|Header|Detailed-Head|||||100.0
28|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|794|Special Central Assistance for Tribal Sub-Plan|0||01|CSS-Central Share-Development of Particularly Vulnerable Tribal Groups|059|Other Expenses|2225-02-794-0-01|Other Expenses|V|Data|Object-Head||2500.00|2500.00|2500.00|100.0
28|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|794|Special Central Assistance for Tribal Sub-Plan|0||01|CSS-Central Share-Development of Particularly Vulnerable Tribal Groups||||HOA Total :|V|Total|Detailed-Head|0.00|2500.00|2500.00|2500.00|100.0
28|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|794|Special Central Assistance for Tribal Sub-Plan|0||03|CSS-Central Share(100% GoI)-Schemes Under Article 275(1) of The Constitution|||2225-02-794-0-03|CSS-Central Share(100% GoI)-Schemes Under Article 275(1) of The Constitution|V|Header|Detailed-Head|||||100.0
28|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|794|Special Central Assistance for Tribal Sub-Plan|0||03|CSS-Central Share(100% GoI)-Schemes Under Article 275(1) of The Constitution|059|Other Expenses|2225-02-794-0-03|Other Expenses|V|Data|Object-Head|4727.26||||100.0
28|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|794|Special Central Assistance for Tribal Sub-Plan|0||03|CSS-Central Share(100% GoI)-Schemes Under Article 275(1) of The Constitution||||HOA Total :|V|Total|Detailed-Head|4727.26|0.00|0.00|0.00|100.0
28|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|794|Special Central Assistance for Tribal Sub-Plan|0||04|CSS-Central Share (100% GoI) -Special Central Assistance For Tribal Sub Plan|||2225-02-794-0-04|CSS-Central Share (100% GoI) -Special Central Assistance For Tribal Sub Plan|V|Header|Detailed-Head|||||100.0
28|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|794|Special Central Assistance for Tribal Sub-Plan|0||04|CSS-Central Share (100% GoI) -Special Central Assistance For Tribal Sub Plan|059|Other Expenses|2225-02-794-0-04|Other Expenses|V|Data|Object-Head||||873.00|100.0
28|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|794|Special Central Assistance for Tribal Sub-Plan|0||04|CSS-Central Share (100% GoI) -Special Central Assistance For Tribal Sub Plan||||HOA Total :|V|Total|Detailed-Head|0.00|0.00|0.00|873.00|100.0
28|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|794|Special Central Assistance for Tribal Sub-Plan|0||05|Various Development Schemes for Scheduled Tribes|||2225-02-794-0-05|Various Development Schemes for Scheduled Tribes|V|Header|Detailed-Head|||||100.0
28|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|794|Special Central Assistance for Tribal Sub-Plan|0||05|Various Development Schemes for Scheduled Tribes|059|Other Expenses|2225-02-794-0-05|Other Expenses|V|Data|Object-Head|27086.71|37875.00|37875.00|43313.00|100.0
28|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|794|Special Central Assistance for Tribal Sub-Plan|0||05|Various Development Schemes for Scheduled Tribes||||HOA Total :|V|Total|Detailed-Head|27086.71|37875.00|37875.00|43313.00|100.0
28|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|911|Deduct Recoveries of Over Payment|0||00|Deduct Recoveries of Over Payment|||2225-02-911-0-00|Deduct Recoveries of Over Payment|V|Header|Detailed-Head|||||100.0
28|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|911|Deduct Recoveries of Over Payment|0||00|Deduct Recoveries of Over Payment|364|Deduct - Recoveries|2225-02-911-0-00|Deduct - Recoveries|V|Data|Object-Head|-0.10||||100.0
28|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|911|Deduct Recoveries of Over Payment|0||00|Deduct Recoveries of Over Payment||||HOA Total :|V|Total|Detailed-Head|-0.10|0.00|0.00|0.00|100.0
29|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|911|Deduct Recoveries of Over Payment|0||01|Deduct Recovery of Over Payments of Current Year|||2225-02-911-0-01|Deduct Recovery of Over Payments of Current Year|V|Header|Detailed-Head|||||100.0
29|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|911|Deduct Recoveries of Over Payment|0||01|Deduct Recovery of Over Payments of Current Year|364|Deduct - Recoveries|2225-02-911-0-01|Deduct - Recoveries|V|Data|Object-Head|-0.56||||100.0
29|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|911|Deduct Recoveries of Over Payment|0||01|Deduct Recovery of Over Payments of Current Year||||HOA Total :|V|Total|Detailed-Head|-0.56|0.00|0.00|0.00|100.0
29|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|911|Deduct Recoveries of Over Payment|0||03|SAKALA-Recovery of Compensatory Cost under the Karnataka Guarantee of Services Act|||2225-02-911-0-03|SAKALA-Recovery of Compensatory Cost under the Karnataka Guarantee of Services Act|V|Header|Detailed-Head|||||100.0
29|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|911|Deduct Recoveries of Over Payment|0||03|SAKALA-Recovery of Compensatory Cost under the Karnataka Guarantee of Services Act|364|Deduct - Recoveries|2225-02-911-0-03|Deduct - Recoveries|V|Data|Object-Head|-0.02||||100.0
29|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|911|Deduct Recoveries of Over Payment|0||03|SAKALA-Recovery of Compensatory Cost under the Karnataka Guarantee of Services Act||||HOA Total :|V|Total|Detailed-Head|-0.02|0.00|0.00|0.00|100.0
29|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|911|Deduct Recoveries of Over Payment|0||04|Deduct Recovery of Over Payment of Previous years-ZP|||2225-02-911-0-04|Deduct Recovery of Over Payment of Previous years-ZP|V|Header|Detailed-Head|||||100.0
