Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4|Avg_Accuracy_%
22|03|01|2402|Soil & Water Conservation|00||911|Deduct Recoveries of Over Payment|0||05|Deduct Recovery of Over Payment of Previous Years-TP|||2402-00-911-0-05|Deduct Recovery of Over Payment of Previous Years-TP|V|Header|Detailed-Head|||||100.0
22|03|01|2402|Soil & Water Conservation|00||911|Deduct Recoveries of Over Payment|0||05|Deduct Recovery of Over Payment of Previous Years-TP|261|Inter Account Transfers|2402-00-911-0-05|Inter Account Transfers|V|Data|Object-Head||-49.84|-49.84|-127.19|100.0
22|03|01|2402|Soil & Water Conservation|00||911|Deduct Recoveries of Over Payment|0||05|Deduct Recovery of Over Payment of Previous Years-TP||||HOA Total :|V|Total|Detailed-Head|0.00|-49.84|-49.84|-127.19|100.0
22|03|01|2402|Soil & Water Conservation|00|||||||||||2402 - Total :|V|Total|Major-Head|29718.49|8002.87|8288.88|7025.75|
23|03|01|2408|Food, Storage and Ware Housing|01|Food|||||||||2408-01|Food, Storage and Ware Housing|V|Header|Major-Head|||||
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|||||||2408-01-103|Food Processing|V|Header|Minor-Head|||||
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||01|CSS-Central Share-PM Formalisation of Micro food processing Enterprises (PMFME)|||2408-01-103-0-01|CSS-Central Share-PM Formalisation of Micro food processing Enterprises (PMFME)|V|Header|Detailed-Head|||||100.0
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||01|CSS-Central Share-PM Formalisation of Micro food processing Enterprises (PMFME)|059|Other Expenses|2408-01-103-0-01|Other Expenses|V|Data|Object-Head|172.00||||100.0
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||01|CSS-Central Share-PM Formalisation of Micro food processing Enterprises (PMFME)|106|Subsidies|2408-01-103-0-01|Subsidies|V|Data|Object-Head|4114.51|7541.43|7541.43|7953.77|100.0
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||01|CSS-Central Share-PM Formalisation of Micro food processing Enterprises (PMFME)|422|Schedule Caste Sub Plan|2408-01-103-0-01|Schedule Caste Sub Plan|V|Data|Object-Head|522.10|1704.02|1704.02|1291.68|100.0
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||01|CSS-Central Share-PM Formalisation of Micro food processing Enterprises (PMFME)|423|Tribal Sub Plan|2408-01-103-0-01|Tribal Sub Plan|V|Data|Object-Head|282.81|690.55|690.55|690.55|100.0
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||01|CSS-Central Share-PM Formalisation of Micro food processing Enterprises (PMFME)||||HOA Total :|V|Total|Detailed-Head|5091.42|9936.00|9936.00|9936.00|100.0
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||02|CSS-State Share-PM Formalisation of Micro food processing Enterprises (PMFME)|||2408-01-103-0-02|CSS-State Share-PM Formalisation of Micro food processing Enterprises (PMFME)|V|Header|Detailed-Head|||||100.0
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||02|CSS-State Share-PM Formalisation of Micro food processing Enterprises (PMFME)|059|Other Expenses|2408-01-103-0-02|Other Expenses|V|Data|Object-Head|114.67||||100.0
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||02|CSS-State Share-PM Formalisation of Micro food processing Enterprises (PMFME)|106|Subsidies|2408-01-103-0-02|Subsidies|V|Data|Object-Head|2743.00|5027.62|5027.62|5027.62|100.0
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||02|CSS-State Share-PM Formalisation of Micro food processing Enterprises (PMFME)|422|Schedule Caste Sub Plan|2408-01-103-0-02|Schedule Caste Sub Plan|V|Data|Object-Head|348.07|1136.01|1136.01|1136.01|100.0
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||02|CSS-State Share-PM Formalisation of Micro food processing Enterprises (PMFME)|423|Tribal Sub Plan|2408-01-103-0-02|Tribal Sub Plan|V|Data|Object-Head|188.54|460.37|460.37|460.37|100.0
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||02|CSS-State Share-PM Formalisation of Micro food processing Enterprises (PMFME)||||HOA Total :|V|Total|Detailed-Head|3394.28|6624.00|6624.00|6624.00|100.0
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||03|State Top up for PMFME Scheme|||2408-01-103-0-03|State Top up for PMFME Scheme|V|Header|Detailed-Head|||||100.0
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||03|State Top up for PMFME Scheme|059|Other Expenses|2408-01-103-0-03|Other Expenses|V|Data|Object-Head|9.37||||100.0
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||03|State Top up for PMFME Scheme|106|Subsidies|2408-01-103-0-03|Subsidies|V|Data|Object-Head|1774.74|1873.22|1873.22|1975.63|100.0
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||03|State Top up for PMFME Scheme|422|Schedule Caste Sub Plan|2408-01-103-0-03|Schedule Caste Sub Plan|V|Data|Object-Head|167.91|423.26|423.26|320.84|100.0
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||03|State Top up for PMFME Scheme|423|Tribal Sub Plan|2408-01-103-0-03|Tribal Sub Plan|V|Data|Object-Head|94.50|171.52|171.52|171.53|100.0
23|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||03|State Top up for PMFME Scheme||||HOA Total :|V|Total|Detailed-Head|2046.52|2468.00|2468.00|2468.00|100.0
24|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||04|CSS-Central Share(100% GoI)-PMFME(Soft Intervention-Incubation Centre, Capacity Building)|||2408-01-103-0-04|CSS-Central Share(100% GoI)-PMFME(Soft Intervention-Incubation Centre, Capacity Building)|V|Header|Detailed-Head|||||100.0
24|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||04|CSS-Central Share(100% GoI)-PMFME(Soft Intervention-Incubation Centre, Capacity Building)|106|Subsidies|2408-01-103-0-04|Subsidies|V|Data|Object-Head|658.51|1214.40|1260.00|1214.40|100.0
24|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||04|CSS-Central Share(100% GoI)-PMFME(Soft Intervention-Incubation Centre, Capacity Building)|422|Schedule Caste Sub Plan|2408-01-103-0-04|Schedule Caste Sub Plan|V|Data|Object-Head||274.40|274.40|274.40|100.0
24|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||04|CSS-Central Share(100% GoI)-PMFME(Soft Intervention-Incubation Centre, Capacity Building)|423|Tribal Sub Plan|2408-01-103-0-04|Tribal Sub Plan|V|Data|Object-Head||111.20|111.20|111.20|100.0
24|03|01|2408|Food, Storage and Ware Housing|01|Food|103|Food Processing|0||04|CSS-Central Share(100% GoI)-PMFME(Soft Intervention-Incubation Centre, Capacity Building)||||HOA Total :|V|Total|Detailed-Head|658.51|1600.00|1645.60|1600.00|100.0
24|03|01|2408|Food, Storage and Ware Housing|01|Food|||||||||2408|2408 - Total :|V|Total|Major-Head|11190.73|20628.00|20673.60|20628.00|
25|03|01|2415|Agricultural Research and Education|01||||||||||2415|Agricultural Research and Education||Header|Major-Head|||||
25|03|01|2415|Agricultural Research and Education|01||277||0||23|University of Agricultural Sciences, Mandya|||2415-01-277-0-23|University of Agricultural Sciences, Mandya||Header|Detailed-Head|||||100.0
25|03|01|2415|Agricultural Research and Education|01||277||0||23|University of Agricultural Sciences, Mandya|101|Grants-in-Aid-Salaries|2415-01-277-0-23|Grants-in-Aid-Salaries||Data|Object-Head||||1566.94|100.0
25|03|01|2415|Agricultural Research and Education|01||277||0||23|University of Agricultural Sciences, Mandya|103|Grants-in-Aid -General|2415-01-277-0-23|Grants-in-Aid -General||Data|Object-Head||||181.81|100.0
25|03|01|2415|Agricultural Research and Education|01||277||0||23|University of Agricultural Sciences, Mandya|115|GIA Contract /Outsource|2415-01-277-0-23|GIA Contract /Outsource||Data|Object-Head||||149.61|100.0
25|03|01|2415|Agricultural Research and Education|01||277||0||23|University of Agricultural Sciences, Mandya|118|Grants-in-Aid-Pensions|2415-01-277-0-23|Grants-in-Aid-Pensions||Data|Object-Head||||709.87|100.0
25|03|01|2415|Agricultural Research and Education|01||277||0||23|University of Agricultural Sciences, Mandya||||2415-01-277-0-23|HOA Total :|Total|Detailed-Head|0.00|0.00|0.00|2608.23|100.0
25|03|01|2415|Agricultural Research and Education|80||004||1||01|UAS Bangalore- Research and Education|||2415-80-004-1-01|UAS Bangalore- Research and Education||Header|Detailed-Head|||||100.0
25|03|01|2415|Agricultural Research and Education|80||004||1||01|UAS Bangalore- Research and Education|101|Grants-in-Aid-Salaries|2415-80-004-1-01|Grants-in-Aid-Salaries||Data|Object-Head|11553.87|12826.50|12826.50|12341.27|100.0
25|03|01|2415|Agricultural Research and Education|80||004||1||01|UAS Bangalore- Research and Education|103|Grants-in-Aid -General|2415-80-004-1-01|Grants-in-Aid -General||Data|Object-Head|917.60|670.00|670.00|578.76|100.0
25|03|01|2415|Agricultural Research and Education|80||004||1||01|UAS Bangalore- Research and Education|115|GIA Contract /Outsource|2415-80-004-1-01|GIA Contract /Outsource||Data|Object-Head|1589.95|1680.43|1680.43|1214.62|100.0
25|03|01|2415|Agricultural Research and Education|80||004||1||01|UAS Bangalore- Research and Education|118|Grants-in-Aid-Pensions|2415-80-004-1-01|Grants-in-Aid-Pensions||Data|Object-Head|12000.00|12000.00|12000.00|17229.73|100.0
25|03|01|2415|Agricultural Research and Education|80||004||1||01|UAS Bangalore- Research and Education|422|Schedule Caste Sub Plan|2415-80-004-1-01|Schedule Caste Sub Plan||Data|Object-Head|176.40||176.00||100.0
25|03|01|2415|Agricultural Research and Education|80||004||1||01|UAS Bangalore- Research and Education|423|Tribal Sub Plan|2415-80-004-1-01|Tribal Sub Plan||Data|Object-Head|76.00||76.00||100.0
25|03|01|2415|Agricultural Research and Education|80||004||1||01|UAS Bangalore- Research and Education||||2415-80-004-1-01|HOA Total :|Total|Detailed-Head|26313.82|27176.93|27428.93|31364.38|100.0
25|03|01|2415|Agricultural Research and Education|80||004||2||01|UAS Dharwad Research and Education|||2415-80-004-2-01|UAS Dharwad Research and Education||Header|Detailed-Head|||||100.0
25|03|01|2415|Agricultural Research and Education|80||004||2||01|UAS Dharwad Research and Education|101|Grants-in-Aid-Salaries|2415-80-004-2-01|Grants-in-Aid-Salaries||Data|Object-Head|11764.86|12233.18|12233.18|11438.88|100.0
25|03|01|2415|Agricultural Research and Education|80||004||2||01|UAS Dharwad Research and Education|103|Grants-in-Aid -General|2415-80-004-2-01|Grants-in-Aid -General||Data|Object-Head|799.69|580.72|580.72|657.08|100.0
25|03|01|2415|Agricultural Research and Education|80||004||2||01|UAS Dharwad Research and Education|115|GIA Contract /Outsource|2415-80-004-2-01|GIA Contract /Outsource||Data|Object-Head|932.62|1145.45|1145.45|1084.90|100.0
25|03|01|2415|Agricultural Research and Education|80||004||2||01|UAS Dharwad Research and Education|118|Grants-in-Aid-Pensions|2415-80-004-2-01|Grants-in-Aid-Pensions||Data|Object-Head|9140.35|9000.00|9000.00|13038.41|100.0
25|03|01|2415|Agricultural Research and Education|80||004||2||01|UAS Dharwad Research and Education|422|Schedule Caste Sub Plan|2415-80-004-2-01|Schedule Caste Sub Plan||Data|Object-Head|176.40||176.00||100.0
26|03|01|2415|Agricultural Research and Education|80||004||2||01|UAS Dharwad Research and Education|423|Tribal Sub Plan|2415-80-004-2-01|Tribal Sub Plan||Data|Object-Head|76.00||76.00||100.0
26|03|01|2415|Agricultural Research and Education|80||004||2||01|UAS Dharwad Research and Education||||2415-80-004-2-01|HOA Total :|Total|Detailed-Head|22889.92|22959.35|23211.35|26219.27|100.0
26|03|01|2415|Agricultural Research and Education|80||004||3||00|Raichur Agriculture University Research and Education Programmes|||2415-80-004-3-00|Raichur Agriculture University Research and Education Programmes||Header|Detailed-Head|||||100.0
26|03|01|2415|Agricultural Research and Education|80||004||3||00|Raichur Agriculture University Research and Education Programmes|101|Grants-in-Aid-Salaries|2415-80-004-3-00|Grants-in-Aid-Salaries||Data|Object-Head|8226.37|9330.22|9330.22|10076.70|100.0
26|03|01|2415|Agricultural Research and Education|80||004||3||00|Raichur Agriculture University Research and Education Programmes|103|Grants-in-Aid -General|2415-80-004-3-00|Grants-in-Aid -General||Data|Object-Head|542.49|500.35|500.35|331.25|100.0
26|03|01|2415|Agricultural Research and Education|80||004||3||00|Raichur Agriculture University Research and Education Programmes|115|GIA Contract /Outsource|2415-80-004-3-00|GIA Contract /Outsource||Data|Object-Head|636.26|788.35|788.35|743.91|100.0
26|03|01|2415|Agricultural Research and Education|80||004||3||00|Raichur Agriculture University Research and Education Programmes|118|Grants-in-Aid-Pensions|2415-80-004-3-00|Grants-in-Aid-Pensions||Data|Object-Head|2200.00|2200.00|2200.00|3700.00|100.0
26|03|01|2415|Agricultural Research and Education|80||004||3||00|Raichur Agriculture University Research and Education Programmes|422|Schedule Caste Sub Plan|2415-80-004-3-00|Schedule Caste Sub Plan||Data|Object-Head|182.28|5.00|180.00||100.0
26|03|01|2415|Agricultural Research and Education|80||004||3||00|Raichur Agriculture University Research and Education Programmes|423|Tribal Sub Plan|2415-80-004-3-00|Tribal Sub Plan||Data|Object-Head|78.00|2.00|77.00||100.0
26|03|01|2415|Agricultural Research and Education|80||004||3||00|Raichur Agriculture University Research and Education Programmes||||2415-80-004-3-00|HOA Total :|Total|Detailed-Head|11865.40|12825.92|13075.92|14851.86|100.0
26|03|01|2415|Agricultural Research and Education|80||277||5||01|Shimoga Agriculture University|||2415-80-277-5-01|Shimoga Agriculture University||Header|Detailed-Head|||||100.0
26|03|01|2415|Agricultural Research and Education|80||277||5||01|Shimoga Agriculture University|101|Grants-in-Aid-Salaries|2415-80-277-5-01|Grants-in-Aid-Salaries||Data|Object-Head|5489.26|6118.20|6118.20|6111.21|100.0
26|03|01|2415|Agricultural Research and Education|80||277||5||01|Shimoga Agriculture University|103|Grants-in-Aid -General|2415-80-277-5-01|Grants-in-Aid -General||Data|Object-Head|337.86|253.00|253.00|84.88|100.0
26|03|01|2415|Agricultural Research and Education|80||277||5||01|Shimoga Agriculture University|115|GIA Contract /Outsource|2415-80-277-5-01|GIA Contract /Outsource||Data|Object-Head|668.80|717.91|717.91|604.49|100.0
26|03|01|2415|Agricultural Research and Education|80||277||5||01|Shimoga Agriculture University|118|Grants-in-Aid-Pensions|2415-80-277-5-01|Grants-in-Aid-Pensions||Data|Object-Head|1705.04|1700.00|1700.00|2745.58|100.0
26|03|01|2415|Agricultural Research and Education|80||277||5||01|Shimoga Agriculture University|422|Schedule Caste Sub Plan|2415-80-277-5-01|Schedule Caste Sub Plan||Data|Object-Head|184.90|5.00|180.00||100.0
26|03|01|2415|Agricultural Research and Education|80||277||5||01|Shimoga Agriculture University|423|Tribal Sub Plan|2415-80-277-5-01|Tribal Sub Plan||Data|Object-Head|79.00|2.00|77.00||100.0
26|03|01|2415|Agricultural Research and Education|80||277||5||01|Shimoga Agriculture University||||2415-80-277-5-01|HOA Total :|Total|Detailed-Head|8464.86|8796.11|9046.11|9546.16|100.0
26|03|01|2415|Agricultural Research and Education|80||||||||||2415|2415 - Total :||Total|Major-Head|69534.00|71758.31|72762.31|84589.90|
27|03|01|4401|Capital Outlay on Crop Husbandry|00||||||||||4401|Capital Outlay on Crop Husbandry||Header|Major-Head|||||
27|03|01|4401|Capital Outlay on Crop Husbandry|00||001|Direction and Administration|1|Agricultural Infrastructure|01|Agricultural Infrastructure|||4401-00-001-1-01|Agricultural Infrastructure||Header|Detailed-Head|||||100.0
27|03|01|4401|Capital Outlay on Crop Husbandry|00||001|Direction and Administration|1|Agricultural Infrastructure|01|Agricultural Infrastructure|132|Other Capital Expenses|4401-00-001-1-01|Other Capital Expenses||Data|Object-Head||||200.00|100.0
27|03|01|4401|Capital Outlay on Crop Husbandry|00||001|Direction and Administration|1|Agricultural Infrastructure|01|Agricultural Infrastructure|139|Major Works|4401-00-001-1-01|Major Works||Data|Object-Head|1.00|1.00|1.00||100.0
27|03|01|4401|Capital Outlay on Crop Husbandry|00||001|Direction and Administration|1|Agricultural Infrastructure|01|Agricultural Infrastructure|180|Machinery and Equipments|4401-00-001-1-01|Machinery and Equipments||Data|Object-Head||20.00|20.00|20.00|100.0
27|03|01|4401|Capital Outlay on Crop Husbandry|00||001|Direction and Administration|1|Agricultural Infrastructure|01|Agricultural Infrastructure|436|NABARD Works|4401-00-001-1-01|NABARD Works||Data|Object-Head|2483.00|5463.00|5463.00||100.0
27|03|01|4401|Capital Outlay on Crop Husbandry|00||001|Direction and Administration|1|Agricultural Infrastructure|01|Agricultural Infrastructure||||4401-00-001-1-01|HOA Total :|Total|Detailed-Head|2484.00|5484.00|5484.00|220.00|100.0
27|03|01|4401|Capital Outlay on Crop Husbandry|00||001|Direction and Administration|1|Agricultural Infrastructure|02|Agriculture Quality Control-Capital Expenses|||4401-00-001-1-02|Agriculture Quality Control-Capital Expenses||Header|Detailed-Head|||||100.0
27|03|01|4401|Capital Outlay on Crop Husbandry|00||001|Direction and Administration|1|Agricultural Infrastructure|02|Agriculture Quality Control-Capital Expenses|180|Machinery and Equipments|4401-00-001-1-02|Machinery and Equipments||Data|Object-Head||770.00|770.00|300.00|100.0
27|03|01|4401|Capital Outlay on Crop Husbandry|00||001|Direction and Administration|1|Agricultural Infrastructure|02|Agriculture Quality Control-Capital Expenses||||4401-00-001-1-02|HOA Total :|Total|Detailed-Head|0.00|770.00|770.00|300.00|100.0
27|03|01|4401|Capital Outlay on Crop Husbandry|00||102|Food Grain Crops|1|Building Expenses of Agricultural Universities|01|Building Expenses of Agricultural Universities|||4401-00-102-1-01|Building Expenses of Agricultural Universities||Header|Detailed-Head|||||100.0
27|03|01|4401|Capital Outlay on Crop Husbandry|00||102|Food Grain Crops|1|Building Expenses of Agricultural Universities|01|Building Expenses of Agricultural Universities|132|Other Capital Expenses|4401-00-102-1-01|Other Capital Expenses||Data|Object-Head||1.00|1.00||100.0
27|03|01|4401|Capital Outlay on Crop Husbandry|00||102|Food Grain Crops|1|Building Expenses of Agricultural Universities|01|Building Expenses of Agricultural Universities|386|Purchase/Construction of Buildings|4401-00-102-1-01|Purchase/Construction of Buildings||Data|Object-Head||2700.00|2700.00|2500.00|100.0
27|03|01|4401|Capital Outlay on Crop Husbandry|00||102|Food Grain Crops|1|Building Expenses of Agricultural Universities|01|Building Expenses of Agricultural Universities||||4401-00-102-1-01|HOA Total :|Total|Detailed-Head|0.00|2701.00|2701.00|2500.00|100.0
27|03|01|4401|Capital Outlay on Crop Husbandry|00||800|Other Expenditure|1|Agricultural University-RIDF|02|Shimoga Agricultural University-RIDF|||4401-00-800-1-02|Shimoga Agricultural University-RIDF||Header|Detailed-Head|||||100.0
27|03|01|4401|Capital Outlay on Crop Husbandry|00||800|Other Expenditure|1|Agricultural University-RIDF|02|Shimoga Agricultural University-RIDF|436|NABARD Works|4401-00-800-1-02|NABARD Works||Data|Object-Head|1555.21|811.00|811.00||100.0
27|03|01|4401|Capital Outlay on Crop Husbandry|00||800|Other Expenditure|1|Agricultural University-RIDF|02|Shimoga Agricultural University-RIDF||||4401-00-800-1-02|HOA Total :|Total|Detailed-Head|1555.21|811.00|811.00|0.00|100.0
27|03|01|4401|Capital Outlay on Crop Husbandry|00||800|Other Expenditure|1|Agricultural University-RIDF|03|Raichur Agricultural University-RIDF|||4401-00-800-1-03|Raichur Agricultural University-RIDF||Header|Detailed-Head|||||100.0
27|03|01|4401|Capital Outlay on Crop Husbandry|00||800|Other Expenditure|1|Agricultural University-RIDF|03|Raichur Agricultural University-RIDF|436|NABARD Works|4401-00-800-1-03|NABARD Works||Data|Object-Head|1000.00|807.00|807.00|693.00|100.0
27|03|01|4401|Capital Outlay on Crop Husbandry|00||800|Other Expenditure|1|Agricultural University-RIDF|03|Raichur Agricultural University-RIDF||||4401-00-800-1-03|HOA Total :|Total|Detailed-Head|1000.00|807.00|807.00|693.00|100.0
28|03|01|4401|Capital Outlay on Crop Husbandry|00||800|Other Expenditure|1|Agricultural University-RIDF|05|Bangalore Agriculture University-RIDF|||4401-00-800-1-05|Bangalore Agriculture University-RIDF|V|Header|Detailed-Head|||||100.0
28|03|01|4401|Capital Outlay on Crop Husbandry|00||800|Other Expenditure|1|Agricultural University-RIDF|05|Bangalore Agriculture University-RIDF|436|NABARD Works|4401-00-800-1-05|NABARD Works|V|Data|Object-Head|1321.58||||100.0
28|03|01|4401|Capital Outlay on Crop Husbandry|00||800|Other Expenditure|1|Agricultural University-RIDF|05|Bangalore Agriculture University-RIDF|||4401-00-800-1-05|HOA Total :|V|Total|Detailed-Head|1321.58|0.00|0.00|0.00|100.0
28|03|01|4401|Capital Outlay on Crop Husbandry|00||800|Other Expenditure|1|Agricultural University-RIDF|06|Dharwad Agriculture University-RIDF|||4401-00-800-1-06|Dharwad Agriculture University-RIDF|V|Header|Detailed-Head|||||100.0
28|03|01|4401|Capital Outlay on Crop Husbandry|00||800|Other Expenditure|1|Agricultural University-RIDF|06|Dharwad Agriculture University-RIDF|436|NABARD Works|4401-00-800-1-06|NABARD Works|V|Data|Object-Head|535.00|319.00|319.00||100.0
28|03|01|4401|Capital Outlay on Crop Husbandry|00||800|Other Expenditure|1|Agricultural University-RIDF|06|Dharwad Agriculture University-RIDF|||4401-00-800-1-06|HOA Total :|V|Total|Detailed-Head|535.00|319.00|319.00|0.00|100.0
28|03|01|4401|Capital Outlay on Crop Husbandry|00||||||||||4401|4401 - Total :|V|Total|Major-Head|6895.79|10892.00|10892.00|3713.00|
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||||||||||4402|Capital Outlay on Soil and Water Conservation|V|Header|Major-Head|||||
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||102||||||||4402-00-102|102|V|Header|Minor-Head|||||
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||102||0||||||4402-00-102-0|0|V|Header|Sub-Head|||||
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||102||0||01|RIDF Assisted Watershed Development Projects|||4402-00-102-0-01|RIDF Assisted Watershed Development Projects|V|Header|Detailed-Head|||||100.0
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||102||0||01|RIDF Assisted Watershed Development Projects|436|NABARD Works|4402-00-102-0-01|NABARD Works|V|Data|Object-Head|241.04||||100.0
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||102||0||01|RIDF Assisted Watershed Development Projects|||4402-00-102-0-01|HOA Total :|V|Total|Detailed-Head|241.04|0.00|0.00|0.00|100.0
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||102||0||06|CSS-Central Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|||4402-00-102-0-06|CSS-Central Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|V|Header|Detailed-Head|||||100.0
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||102||0||06|CSS-Central Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|132|Other Capital Expenses|4402-00-102-0-06|Other Capital Expenses|V|Data|Object-Head||2218.56|2218.56|2656.50|100.0
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||102||0||06|CSS-Central Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|422|Schedule Caste Sub Plan|4402-00-102-0-06|Schedule Caste Sub Plan|V|Data|Object-Head||501.29|501.29|600.25|100.0
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||102||0||06|CSS-Central Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|423|Tribal Sub Plan|4402-00-102-0-06|Tribal Sub Plan|V|Data|Object-Head||203.15|203.15|243.25|100.0
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||102||0||06|CSS-Central Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|||4402-00-102-0-06|HOA Total :|V|Total|Detailed-Head|0.00|2923.00|2923.00|3500.00|100.0
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||102||0||07|CSS-State Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|||4402-00-102-0-07|CSS-State Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|V|Header|Detailed-Head|||||100.0
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||102||0||07|CSS-State Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|132|Other Capital Expenses|4402-00-102-0-07|Other Capital Expenses|V|Data|Object-Head||1479.30|1479.30|1770.75|100.0
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||102||0||07|CSS-State Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|422|Schedule Caste Sub Plan|4402-00-102-0-07|Schedule Caste Sub Plan|V|Data|Object-Head||334.25|334.25|400.11|100.0
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||102||0||07|CSS-State Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|423|Tribal Sub Plan|4402-00-102-0-07|Tribal Sub Plan|V|Data|Object-Head||135.45|135.45|162.14|100.0
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||102||0||07|CSS-State Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|||4402-00-102-0-07|HOA Total :|V|Total|Detailed-Head|0.00|1949.00|1949.00|2333.00|100.0
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||203||||||||4402-00-203|203|V|Header|Minor-Head|||||
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||203||0||||||4402-00-203-0|0|V|Header|Sub-Head|||||
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||203||0||01|World Bank Assisted REWARD Project-EAP(IND-9314)|||4402-00-203-0-01|World Bank Assisted REWARD Project-EAP(IND-9314)|V|Header|Detailed-Head|||||100.0
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||203||0||01|World Bank Assisted REWARD Project-EAP(IND-9314)|132|Other Capital Expenses|4402-00-203-0-01|Other Capital Expenses|V|Data|Object-Head||5000.00|5000.00|7500.00|100.0
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||203||0||01|World Bank Assisted REWARD Project-EAP(IND-9314)|139|Major Works|4402-00-203-0-01|Major Works|V|Data|Object-Head||10000.00|10000.00||100.0
29|03|01|4402|Capital Outlay on Soil and Water Conservation|00||203||0||01|World Bank Assisted REWARD Project-EAP(IND-9314)|||4402-00-203-0-01|HOA Total :|V|Total|Detailed-Head|0.00|15000.00|15000.00|7500.00|100.0
