Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4|Avg_Accuracy_%
57|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||00|Deduct Recoveries of Over Payment|||2070-00-911-0-00|Deduct Recoveries of Over Payment|V|Header|Detailed-Head|||||100.0
57|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||00|Deduct Recoveries of Over Payment|364|Deduct - Recoveries|2070-00-911-0-00|Deduct - Recoveries|V|Data|Object-Head|-40.88||||100.0
57|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||00|Deduct Recoveries of Over Payment||||HOA Total :|V|Total|Detailed-Head|-40.88|0.00|0.00|0.00|100.0
57|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||01|Deduct Recovery of Over Payments of Current Year|||2070-00-911-0-01|Deduct Recovery of Over Payments of Current Year|V|Header|Detailed-Head|||||100.0
57|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||01|Deduct Recovery of Over Payments of Current Year|364|Deduct - Recoveries|2070-00-911-0-01|Deduct - Recoveries|V|Data|Object-Head|-44.27||||100.0
57|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||01|Deduct Recovery of Over Payments of Current Year||||HOA Total :|V|Total|Detailed-Head|-44.27|0.00|0.00|0.00|100.0
58|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||02|Deduct Recoveries of Overpayment of Previous Years|||2070-00-911-0-02|Deduct Recoveries of Overpayment of Previous Years|V|Header|Detailed-Head|||||100.0
58|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||02|Deduct Recoveries of Overpayment of Previous Years|364|Deduct - Recoveries|2070-00-911-0-02|Deduct - Recoveries|V|Data|Object-Head|-21.38||||100.0
58|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||02|Deduct Recoveries of Overpayment of Previous Years||||HOA Total :|V|Total|Detailed-Head|-21.38|0.00|0.00|0.00|100.0
58|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||03|Recovery / Reimbursement of Unspent Balances|||2070-00-911-0-03|Recovery / Reimbursement of Unspent Balances|V|Header|Detailed-Head|||||100.0
58|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||03|Recovery / Reimbursement of Unspent Balances|364|Deduct - Recoveries|2070-00-911-0-03|Deduct - Recoveries|V|Data|Object-Head|-1382.58||||100.0
58|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||03|Recovery / Reimbursement of Unspent Balances||||HOA Total :|V|Total|Detailed-Head|-1382.58|0.00|0.00|0.00|100.0
58|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||04|Recovery of unclaimed deposits of State Government Departments|||2070-00-911-0-04|Recovery of unclaimed deposits of State Government Departments|V|Header|Detailed-Head|||||100.0
58|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||04|Recovery of unclaimed deposits of State Government Departments|364|Deduct - Recoveries|2070-00-911-0-04|Deduct - Recoveries|V|Data|Object-Head|-1929.67||||100.0
58|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||04|Recovery of unclaimed deposits of State Government Departments||||HOA Total :|V|Total|Detailed-Head|-1929.67|0.00|0.00|0.00|100.0
58|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||||||2070|2070 - Total :|V|Total|Major-Head|9677.94|12382.05|13050.08|13919.15|
59|01|04|2205|Art and Culture|00||||||||||2205|Art and Culture|V|Header|Major-Head|||||
59|01|04|2205|Art and Culture|00||101||0||14|Centre for Non-Resident Kannadigas|||2205-00-101-0-14|Centre for Non-Resident Kannadigas|V|Header|Detailed-Head|||||100.0
59|01|04|2205|Art and Culture|00||101||0||14|Centre for Non-Resident Kannadigas|101|Grants-in-Aid-Salaries|2205-00-101-0-14|Grants-in-Aid-Salaries|V|Data|Object-Head|47.60|46.97|46.97|56.41|100.0
59|01|04|2205|Art and Culture|00||101||0||14|Centre for Non-Resident Kannadigas|103|Grants-in-Aid -General|2205-00-101-0-14|Grants-in-Aid -General|V|Data|Object-Head|150.00|100.00|100.00|105.00|100.0
59|01|04|2205|Art and Culture|00||101||0||14|Centre for Non-Resident Kannadigas|115|GIA Contract /Outsource|2205-00-101-0-14|GIA Contract /Outsource|V|Data|Object-Head|41.67|40.40|40.40|41.21|100.0
59|01|04|2205|Art and Culture|00||101||0||14|Centre for Non-Resident Kannadigas||||HOA Total :|V|Total|Detailed-Head|239.27|187.37|187.37|202.62|100.0
59|01|04|2205|Art and Culture|00||||||||||2205|2205 - Total :|V|Total|Major-Head|239.27|187.37|187.37|202.62|
60|01|04|2210|Medical and Public Health|80||||||||||2210|Medical and Public Health|V|Header|Major-Head|||||
60|01|04|2210|Medical and Public Health|80||800||0||28|Karnataka Arogya Sanjivini Yojane- Under Suvarna Arogya Suraksha Trust|||2210-80-800-0-28|Karnataka Arogya Sanjivini Yojane- Under Suvarna Arogya Suraksha Trust|V|Header|Detailed-Head|||||100.0
60|01|04|2210|Medical and Public Health|80||800||0||28|Karnataka Arogya Sanjivini Yojane- Under Suvarna Arogya Suraksha Trust|021|Reimbursement of Medical Expenses|2210-80-800-0-28|Reimbursement of Medical Expenses|V|Data|Object-Head||50000.00|48366.00|30000.00|100.0
60|01|04|2210|Medical and Public Health|80||800||0||28|Karnataka Arogya Sanjivini Yojane- Under Suvarna Arogya Suraksha Trust|101|Grants-in-Aid-Salaries|2210-80-800-0-28|Grants-in-Aid-Salaries|V|Data|Object-Head||||35.20|100.0
60|01|04|2210|Medical and Public Health|80||800||0||28|Karnataka Arogya Sanjivini Yojane- Under Suvarna Arogya Suraksha Trust|103|Grants-in-Aid -General|2210-80-800-0-28|Grants-in-Aid -General|V|Data|Object-Head||117.00|117.00|200.00|100.0
60|01|04|2210|Medical and Public Health|80||800||0||28|Karnataka Arogya Sanjivini Yojane- Under Suvarna Arogya Suraksha Trust|115|GIA Contract /Outsource|2210-80-800-0-28|GIA Contract /Outsource|V|Data|Object-Head||23.99|23.99|55.71|100.0
60|01|04|2210|Medical and Public Health|80||800||0||28|Karnataka Arogya Sanjivini Yojane- Under Suvarna Arogya Suraksha Trust||||HOA Total :|V|Total|Detailed-Head|0.00|50140.99|48506.99|30290.91|100.0
60|01|04|2210|Medical and Public Health|80||||||||||2210|2210 - Total :|V|Total|Major-Head|0.00|50140.99|48506.99|30290.91|
61|01|04|2235|Social Security and Welfare|60||||||||||2235|Social Security and Welfare|V|Header|Major-Head|||||
61|01|04|2235|Social Security and Welfare|60||200||1||07|Karnataka State Government Employees Association|||2235-60-200-1-07|Karnataka State Government Employees Association|V|Header|Detailed-Head|||||100.0
61|01|04|2235|Social Security and Welfare|60||200||1||07|Karnataka State Government Employees Association|103|Grants-in-Aid -General|2235-60-200-1-07|Grants-in-Aid -General|V|Data|Object-Head|300.00|300.00|300.00|310.00|100.0
61|01|04|2235|Social Security and Welfare|60||200||1||07|Karnataka State Government Employees Association||||HOA Total :|V|Total|Detailed-Head|300.00|300.00|300.00|310.00|100.0
61|01|04|2235|Social Security and Welfare|60||200||1||09|All India Service Officers' Association|||2235-60-200-1-09|All India Service Officers' Association|V|Header|Detailed-Head|||||100.0
61|01|04|2235|Social Security and Welfare|60||200||1||09|All India Service Officers' Association|103|Grants-in-Aid -General|2235-60-200-1-09|Grants-in-Aid -General|V|Data|Object-Head|225.00|300.00|300.00|300.00|100.0
61|01|04|2235|Social Security and Welfare|60||200||1||09|All India Service Officers' Association||||HOA Total :|V|Total|Detailed-Head|225.00|300.00|300.00|300.00|100.0
61|01|04|2235|Social Security and Welfare|60||200||1||10|KAS Officers Association|||2235-60-200-1-10|KAS Officers Association|V|Header|Detailed-Head|||||100.0
61|01|04|2235|Social Security and Welfare|60||200||1||10|KAS Officers Association|103|Grants-in-Aid -General|2235-60-200-1-10|Grants-in-Aid -General|V|Data|Object-Head|600.00|300.00|300.00|300.00|100.0
61|01|04|2235|Social Security and Welfare|60||200||1||10|KAS Officers Association||||HOA Total :|V|Total|Detailed-Head|600.00|300.00|300.00|300.00|100.0
61|01|04|2235|Social Security and Welfare|60||||||||||2235|2235 - Total :|V|Total|Major-Head|1125.00|900.00|900.00|910.00|
62|01|04|2251|Secretariat - Social Services|00||||||||||2251|Secretariat - Social Services||Header|Major-Head|||||
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|||||||2251-00-090|Secretariat||Header|Minor-Head|||||
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||||||2251-00-090-0|||Header|Sub-Head|||||
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||01|Karnataka Government Secretariat|||2251-00-090-0-01|Karnataka Government Secretariat||Header|Detailed-Head|||||100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||01|Karnataka Government Secretariat|002|Basic Pay|2251-00-090-0-01|Basic Pay||Data|Object-Head|2281.54|4880.00|4880.00|5003.00|100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||01|Karnataka Government Secretariat|003|Basic Pay-Staff|2251-00-090-0-01|Basic Pay-Staff||Data|Object-Head|1624.98||||100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||01|Karnataka Government Secretariat|004|Interim Relief|2251-00-090-0-01|Interim Relief||Data|Object-Head|237.53||||100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||01|Karnataka Government Secretariat|011|Dearness Allowance|2251-00-090-0-01|Dearness Allowance||Data|Object-Head|1011.02|1198.00|1198.00|1386.00|100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||01|Karnataka Government Secretariat|014|Other Allowance|2251-00-090-0-01|Other Allowance||Data|Object-Head|1069.77|1256.00|1261.00|1253.00|100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||01|Karnataka Government Secretariat|020|Medical Allowance|2251-00-090-0-01|Medical Allowance||Data|Object-Head|12.82||||100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||01|Karnataka Government Secretariat|021|Reimbursement of Medical Expenses|2251-00-090-0-01|Reimbursement of Medical Expenses||Data|Object-Head|14.87|38.00|38.00|37.00|100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||01|Karnataka Government Secretariat|034|Contract/Outsource|2251-00-090-0-01|Contract/Outsource||Data|Object-Head|226.55|318.74|318.74||100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||01|Karnataka Government Secretariat|035|Salary of Board/Corp.Staff working in State Government|2251-00-090-0-01|Salary of Board/Corp.Staff working in State Government||Data|Object-Head|26.99|31.76|31.76||100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||01|Karnataka Government Secretariat|||||HOA Total :|Total|Detailed-Head|6506.07|7722.50|7727.50|7679.00|100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|||2251-00-090-0-03|Karnataka Information Commission||Header|Detailed-Head|||||100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|001|Consolidated Salaries|2251-00-090-0-03|Consolidated Salaries||Data|Object-Head|180.51|548.32|548.32|578.00|100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|002|Basic Pay|2251-00-090-0-03|Basic Pay||Data|Object-Head|44.00|71.00|71.00|122.00|100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|003|Basic Pay-Staff|2251-00-090-0-03|Basic Pay-Staff||Data|Object-Head|24.99||||100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|004|Interim Relief|2251-00-090-0-03|Interim Relief||Data|Object-Head|3.91||||100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|011|Dearness Allowance|2251-00-090-0-03|Dearness Allowance||Data|Object-Head|21.28|16.00|16.00|40.00|100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|014|Other Allowance|2251-00-090-0-03|Other Allowance||Data|Object-Head|19.53|15.00|15.00|28.00|100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|020|Medical Allowance|2251-00-090-0-03|Medical Allowance||Data|Object-Head|0.19||||100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|021|Reimbursement of Medical Expenses|2251-00-090-0-03|Reimbursement of Medical Expenses||Data|Object-Head|2.52|3.00|3.00|9.00|100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|034|Contract/Outsource|2251-00-090-0-03|Contract/Outsource||Data|Object-Head|295.72|355.12|355.12|361.33|100.0
62|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|035|Salary of Board/Corp.Staff working in State Government|2251-00-090-0-03|Salary of Board/Corp.Staff working in State Government||Data|Object-Head|51.75|23.76|23.76|28.90|100.0
63|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|041|Travel Expenses|2251-00-090-0-03|Travel Expenses||Data|Object-Head|5.50|4.00|4.00|5.00|100.0
63|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|050|Office Expenses|2251-00-090-0-03|Office Expenses||Data|Object-Head||110.00|110.00|110.00|100.0
63|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|051|General Expenses|2251-00-090-0-03|General Expenses||Data|Object-Head|129.37|76.97|76.97|80.00|100.0
63|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|052|Telephone Charges|2251-00-090-0-03|Telephone Charges||Data|Object-Head|8.91||||100.0
63|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|071|Building Expenses|2251-00-090-0-03|Building Expenses||Data|Object-Head|63.78|80.00|80.00|80.00|100.0
63|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|180|Machinery and Equipments|2251-00-090-0-03|Machinery and Equipments||Data|Object-Head|92.43||||100.0
63|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|195|Transport Expenses|2251-00-090-0-03|Transport Expenses||Data|Object-Head|21.55|67.43|67.43|68.78|100.0
63|01|04|2251|Secretariat - Social Services|00||090|Secretariat|0||03|Karnataka Information Commission|||||HOA Total :|Total|Detailed-Head|965.94|1370.60|1370.60|1511.01|100.0
63|01|04|2251|Secretariat - Social Services|00||911|Deduct Recoveries|0||01|Deduct Recovery of Over Payments of Current Year|||2251-00-911-0-01|Deduct Recovery of Over Payments of Current Year||Header|Detailed-Head|||||100.0
63|01|04|2251|Secretariat - Social Services|00||911|Deduct Recoveries|0||01|Deduct Recovery of Over Payments of Current Year|364|Deduct - Recoveries|2251-00-911-0-01|Deduct - Recoveries||Data|Object-Head|-1.93||||100.0
63|01|04|2251|Secretariat - Social Services|00||911|Deduct Recoveries|0||01|Deduct Recovery of Over Payments of Current Year|||||HOA Total :|Total|Detailed-Head|-1.93|0.00|0.00|0.00|100.0
63|01|04|2251|Secretariat - Social Services|00|||||||||||2251 - Total :||Total|Major-Head|7470.08|9093.10|9098.10|9190.01|
64|1|04|3451|Secretariat- Economic Services|00||090|Secretariat|1|Karnataka Government Secretariat|01|Karnataka Government Secretariat|||3451-00-090-1-01|Karnataka Government Secretariat|V|Header|Detailed-Head|||||100.0
64|1|04|3451|Secretariat- Economic Services|00||090|Secretariat|1|Karnataka Government Secretariat|01|Karnataka Government Secretariat|002|Basic Pay|3451-00-090-1-01|Basic Pay|V|Data|Object-Head|2972.61|6058.00|6058.00|6272.00|100.0
64|1|04|3451|Secretariat- Economic Services|00||090|Secretariat|1|Karnataka Government Secretariat|01|Karnataka Government Secretariat|003|Basic Pay-Staff|3451-00-090-1-01|Basic Pay-Staff|V|Data|Object-Head|2006.16||||100.0
64|1|04|3451|Secretariat- Economic Services|00||090|Secretariat|1|Karnataka Government Secretariat|01|Karnataka Government Secretariat|004|Interim Relief|3451-00-090-1-01|Interim Relief|V|Data|Object-Head|319.30||||100.0
64|1|04|3451|Secretariat- Economic Services|00||090|Secretariat|1|Karnataka Government Secretariat|01|Karnataka Government Secretariat|011|Dearness Allowance|3451-00-090-1-01|Dearness Allowance|V|Data|Object-Head|1330.73|1493.00|1493.00|1780.00|100.0
64|1|04|3451|Secretariat- Economic Services|00||090|Secretariat|1|Karnataka Government Secretariat|01|Karnataka Government Secretariat|014|Other Allowance|3451-00-090-1-01|Other Allowance|V|Data|Object-Head|1363.01|1549.00|1554.00|1589.00|100.0
64|1|04|3451|Secretariat- Economic Services|00||090|Secretariat|1|Karnataka Government Secretariat|01|Karnataka Government Secretariat|020|Medical Allowance|3451-00-090-1-01|Medical Allowance|V|Data|Object-Head|15.80||||100.0
64|1|04|3451|Secretariat- Economic Services|00||090|Secretariat|1|Karnataka Government Secretariat|01|Karnataka Government Secretariat|021|Reimbursement of Medical Expenses|3451-00-090-1-01|Reimbursement of Medical Expenses|V|Data|Object-Head|21.86|47.00|47.00|45.00|100.0
64|1|04|3451|Secretariat- Economic Services|00||090|Secretariat|1|Karnataka Government Secretariat|01|Karnataka Government Secretariat|034|Contract/Outsource|3451-00-090-1-01|Contract/Outsource|V|Data|Object-Head|441.58|406.67|406.67||100.0
64|1|04|3451|Secretariat- Economic Services|00||090|Secretariat|1|Karnataka Government Secretariat|01|Karnataka Government Secretariat|035|Salary of Board/Corp.Staff working in State Government|3451-00-090-1-01|Salary of Board/Corp.Staff working in State Government|V|Data|Object-Head|139.70|151.53|151.53||100.0
64|1|04|3451|Secretariat- Economic Services|00||090|Secretariat|1|Karnataka Government Secretariat|01|Karnataka Government Secretariat||||HOA Total :|V|Total|Detailed-Head|8610.75|9705.20|9710.20|9686.00|100.0
64|1|04|3451|Secretariat- Economic Services|00||090|Secretariat|2||33|Centre for Innovation and Good Governance|||3451-00-090-2-33|Centre for Innovation and Good Governance|V|Header|Detailed-Head|||||100.0
64|1|04|3451|Secretariat- Economic Services|00||090|Secretariat|2||33|Centre for Innovation and Good Governance|034|Contract/Outsource|3451-00-090-2-33|Contract/Outsource|V|Data|Object-Head||||62.87|100.0
64|1|04|3451|Secretariat- Economic Services|00||090|Secretariat|2||33|Centre for Innovation and Good Governance|051|General Expenses|3451-00-090-2-33|General Expenses|V|Data|Object-Head||||5.00|100.0
64|1|04|3451|Secretariat- Economic Services|00||090|Secretariat|2||33|Centre for Innovation and Good Governance||||HOA Total :|V|Total|Detailed-Head|0.00|0.00|0.00|67.87|100.0
64|1|04|3451|Secretariat- Economic Services|00||090|Secretariat|2||34|Celebration of State Government Employees Day|||3451-00-090-2-34|Celebration of State Government Employees Day|V|Header|Detailed-Head|||||100.0
64|1|04|3451|Secretariat- Economic Services|00||090|Secretariat|2||34|Celebration of State Government Employees Day|015|Subsidiary Expenses|3451-00-090-2-34|Subsidiary Expenses|V|Data|Object-Head||180.00|180.00|180.00|100.0
64|1|04|3451|Secretariat- Economic Services|00||090|Secretariat|2||34|Celebration of State Government Employees Day||||HOA Total :|V|Total|Detailed-Head|0.00|180.00|180.00|180.00|100.0
64|1|04|3451|Secretariat- Economic Services|00||911|Deduct Recoveries|0||01|Recovery of Over Payment|||3451-00-911-0-01|Recovery of Over Payment|V|Header|Detailed-Head|||||100.0
64|1|04|3451|Secretariat- Economic Services|00||911|Deduct Recoveries|0||01|Recovery of Over Payment|364|Deduct - Recoveries|3451-00-911-0-01|Deduct - Recoveries|V|Data|Object-Head|-62.19||||100.0
64|1|04|3451|Secretariat- Economic Services|00||911|Deduct Recoveries|0||01|Recovery of Over Payment||||HOA Total :|V|Total|Detailed-Head|-62.19|0.00|0.00|0.00|100.0
65|1|04|3451|Secretariat- Economic Services|00||911|Deduct Recoveries|0||02|Deduct Recovery of Overpayments of Previous Years|||3451-00-911-0-02|Deduct Recovery of Overpayments of Previous Years|V|Header|Detailed-Head|||||100.0
65|1|04|3451|Secretariat- Economic Services|00||911|Deduct Recoveries|0||02|Deduct Recovery of Overpayments of Previous Years|364|Deduct - Recoveries|3451-00-911-0-02|Deduct - Recoveries|V|Data|Object-Head|-7.97||||100.0
65|1|04|3451|Secretariat- Economic Services|00||911|Deduct Recoveries|0||02|Deduct Recovery of Overpayments of Previous Years||||HOA Total :|V|Total|Detailed-Head|-7.97|0.00|0.00|0.00|100.0
65|1|04|3451|Secretariat- Economic Services|00|||||||||||3451 - Total :|V|Total|Major-Head|8540.59|9885.20|9890.20|9933.87|
66|1|04|4059|Capital Outlay on Public Works|60||||||||||4059|Capital Outlay on Public Works|V|Header|Major-Head|||||
66|1|04|4059|Capital Outlay on Public Works|60||051||0||02|Construction of Warehouse for Storage of EVMs / VVPAT Machines|||4059-60-051-0-02|Construction of Warehouse for Storage of EVMs / VVPAT Machines|V|Header|Detailed-Head|||||100.0
66|1|04|4059|Capital Outlay on Public Works|60||051||0||02|Construction of Warehouse for Storage of EVMs / VVPAT Machines|386|Purchase/Construction of Buildings|4059-60-051-0-02|Purchase/Construction of Buildings|V|Data|Object-Head|251.00|100.00|100.00|300.00|100.0
66|1|04|4059|Capital Outlay on Public Works|60||051||0||02|Construction of Warehouse for Storage of EVMs / VVPAT Machines||||HOA Total :|V|Total|Detailed-Head|251.00|100.00|100.00|300.00|100.0
66|1|04|4059|Capital Outlay on Public Works|60||051||0||04|Repair of Government Guest Houses|||4059-60-051-0-04|Repair of Government Guest Houses|V|Header|Detailed-Head|||||100.0
66|1|04|4059|Capital Outlay on Public Works|60||051||0||04|Repair of Government Guest Houses|132|Other Capital Expenses|4059-60-051-0-04|Other Capital Expenses|V|Data|Object-Head|130.90|1.00|10.95|1.00|100.0
66|1|04|4059|Capital Outlay on Public Works|60||051||0||04|Repair of Government Guest Houses||||HOA Total :|V|Total|Detailed-Head|130.90|1.00|10.95|1.00|100.0
66|1|04|4059|Capital Outlay on Public Works|80||051||0||53|Administrative Research Institute Building|||4059-80-051-0-53|Administrative Research Institute Building|V|Header|Detailed-Head|||||100.0
66|1|04|4059|Capital Outlay on Public Works|80||051||0||53|Administrative Research Institute Building|386|Purchase/Construction of Buildings|4059-80-051-0-53|Purchase/Construction of Buildings|V|Data|Object-Head||75.00|75.00|100.00|100.0
66|1|04|4059|Capital Outlay on Public Works|80||051||0||53|Administrative Research Institute Building||||HOA Total :|V|Total|Detailed-Head|0.00|75.00|75.00|100.00|100.0
66|1|04|4059|Capital Outlay on Public Works|80|||||||||||4059 - Total :|V|Total|Major-Head|381.90|176.00|185.95|401.00|
67|1|04|4070|Capital Outlay on Other Administrative Services|00||||||||||4070|Capital Outlay on Other Administrative Services||Header|Major-Head|||||
67|1|04|4070|Capital Outlay on Other Administrative Services|00||800||0||09|Capital Expenses(DPAR-Charged Expenditure)|||4070-00-800-0-09|Capital Expenses(DPAR-Charged Expenditure)|C|Header|Detailed-Head|||||100.0
67|1|04|4070|Capital Outlay on Other Administrative Services|00||800||0||09|Capital Expenses(DPAR-Charged Expenditure)|053|Purchase of Furniture and Fixture for Office|4070-00-800-0-09|Purchase of Furniture and Fixture for Office|C|Data|Object-Head||1.00|1.00|1.00|100.0
67|1|04|4070|Capital Outlay on Other Administrative Services|00||800||0||09|Capital Expenses(DPAR-Charged Expenditure)|180|Machinery and Equipments|4070-00-800-0-09|Machinery and Equipments|C|Data|Object-Head||30.00|30.00|30.00|100.0
67|1|04|4070|Capital Outlay on Other Administrative Services|00||800||0||09|Capital Expenses(DPAR-Charged Expenditure)|199|Transportation Assets|4070-00-800-0-09|Transportation Assets|C|Data|Object-Head|184.88|50.00|258.57|100.00|100.0
67|1|04|4070|Capital Outlay on Other Administrative Services|00||800||0||09|Capital Expenses(DPAR-Charged Expenditure)||||HOA Total :|C|Total|Detailed-Head|184.88|81.00|289.57|131.00|100.0
67|1|04|4070|Capital Outlay on Other Administrative Services|00||800||0||10|Capital Expenses(Secretariat and other Government Offices)|||4070-00-800-0-10|Capital Expenses(Secretariat and other Government Offices)|V|Header|Detailed-Head|||||100.0
67|1|04|4070|Capital Outlay on Other Administrative Services|00||800||0||10|Capital Expenses(Secretariat and other Government Offices)|053|Purchase of Furniture and Fixture for Office|4070-00-800-0-10|Purchase of Furniture and Fixture for Office|V|Data|Object-Head||14.00|14.00|15.00|100.0
67|1|04|4070|Capital Outlay on Other Administrative Services|00||800||0||10|Capital Expenses(Secretariat and other Government Offices)|180|Machinery and Equipments|4070-00-800-0-10|Machinery and Equipments|V|Data|Object-Head||50.00|50.00|50.00|100.0
67|1|04|4070|Capital Outlay on Other Administrative Services|00||800||0||10|Capital Expenses(Secretariat and other Government Offices)|199|Transportation Assets|4070-00-800-0-10|Transportation Assets|V|Data|Object-Head|1304.68|500.00|841.00|500.00|100.0
67|1|04|4070|Capital Outlay on Other Administrative Services|00||800||0||10|Capital Expenses(Secretariat and other Government Offices)||||HOA Total :|V|Total|Detailed-Head|1304.68|564.00|905.00|565.00|100.0
67|1|04|4070|Capital Outlay on Other Administrative Services|00||800||0||90|Deduct-Receipts and Recoveries on Capital Account|||4070-00-800-0-90|Deduct-Receipts and Recoveries on Capital Account|V|Header|Detailed-Head|||||100.0
67|1|04|4070|Capital Outlay on Other Administrative Services|00||800||0||90|Deduct-Receipts and Recoveries on Capital Account|364|Deduct - Recoveries|4070-00-800-0-90|Deduct - Recoveries|V|Data|Object-Head|-50.00||||100.0
67|1|04|4070|Capital Outlay on Other Administrative Services|00||800||0||90|Deduct-Receipts and Recoveries on Capital Account||||HOA Total :|V|Total|Detailed-Head|-50.00|0.00|0.00|0.00|100.0
67|1|04|4070|Capital Outlay on Other Administrative Services|00|||||||||||4070 - Total :|V+C|Total|Major-Head|1439.56|645.00|1194.57|696.00|
68|1|04|2052|Secretariat-General Services|00||||||||||2052|Secretariat-General Services|V|Header|Major-Head|||||
68|1|04|2052|Secretariat-General Services|00||092||0||19|Court Case Monitoring System(e-gov)|||2052-00-092-0-19|Court Case Monitoring System(e-gov)|V|Header|Detailed-Head|||||100.0
68|1|04|2052|Secretariat-General Services|00||092||0||19|Court Case Monitoring System(e-gov)|015|Subsidiary Expenses|2052-00-092-0-19|Subsidiary Expenses|V|Data|Object-Head||25.00|25.00|25.00|100.0
68|1|04|2052|Secretariat-General Services|00||092||0||19|Court Case Monitoring System(e-gov)|034|Contract/Outsource|2052-00-092-0-19|Contract/Outsource|V|Data|Object-Head|21.00|178.97|178.97|179.15|100.0
68|1|04|2052|Secretariat-General Services|00||092||0||19|Court Case Monitoring System(e-gov)|050|Office Expenses|2052-00-092-0-19|Office Expenses|V|Data|Object-Head||3.00|3.00|3.00|100.0
68|1|04|2052|Secretariat-General Services|00||092||0||19|Court Case Monitoring System(e-gov)|051|General Expenses|2052-00-092-0-19|General Expenses|V|Data|Object-Head|6.00||||100.0
68|1|04|2052|Secretariat-General Services|00||092||0||19|Court Case Monitoring System(e-gov)|195|Transport Expenses|2052-00-092-0-19|Transport Expenses|V|Data|Object-Head||5.66|5.66|5.66|100.0
